Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.82
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:13:40
End Time:	April 15, 2020, 12:18:41
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	3044	1738	31	724
2	250	313	19520	17343	24	279

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		1
16		2
17		14
18		157
19		169
20		192
21		179
22		234
23		246
24		202
25		202
26		202
27		220
28		236
29		236
30		230
31		267
32		281
33		253
34		253
35		262
36		280
37		294
38		308
39		292
40		336
41		297
42		308
43		300
44		307
45		323
46		333
47		298
48		315
49		303
50		335
51		293
52		329
53		288
54		323
55		332
56		305
57		315
58		329
59		308
60		346
61		285
62		314
63		308
64		321
65		338
66		311
67		336
68		334
69		289
70		294
71		323
72		332
73		338
74		302
75		290
76		312
77		297
78		320
79		332
80		286
81		318
82		300
83		316
84		336
85		295
86		334
87		329
88		366
89		346
90		337
91		385
92		396
93		420
94		380
95		407
96		376
97		404
98		371
99		369
100		352
101		350
102		316
103		318
104		320
105		303
106		337
107		293
108		292
109		285
110		290
111		291
112		313
113		299
114		271
115		308
116		309
117		300
118		262
119		270
120		297
121		284
122		263
123		268
124		283
125		269
126		221
127		277
128		246
129		269
130		222
131		246
132		231
133		229
134		233
135		250
136		216
137		212
138		223
139		214
140		183
141		204
142		208
143		193
144		176
145		187
146		191
147		200
148		192
149		186
150		189
151		207
152		206
153		160
154		197
155		202
156		203
157		191
158		180
159		184
160		193
161		167
162		183
163		191
164		194
165		164
166		161
167		178
168		176
169		190
170		165
171		189
172		156
173		130
174		176
175		137
176		146
177		149
178		135
179		157
180		143
181		152
182		127
183		121
184		114
185		119
186		109
187		126
188		105
189		102
190		93
191		100
192		85
193		110
194		87
195		73
196		77
197		81
198		72
199		82
200		67
201		70
202		88
203		66
204		69
205		67
206		59
207		54
208		61
209		64
210		69
211		55
212		69
213		74
214		67
215		54
216		53
217		54
218		59
219		47
220		68
221		65
222		59
223		75
224		49
225		49
226		47
227		57
228		61
229		54
230		61
231		53
232		56
233		53
234		57
235		69
236		65
237		50
238		50
239		63
240		62
241		61
242		51
243		59
244		62
245		60
246		49
247		36
248		52
249		46
250		35
251		43
252		51
253		77
254		76
255		84
256		99
257		106
258		128
259		125
260		135
261		190
262		193
263		221
264		279
265		296
266		306
267		357
268		385
269		467
270		482
271		534
272		576
273		638
274		639
275		664
276		704
277		719
278		734
279		712
280		783
281		730
282		664
283		718
284		663
285		647
286		576
287		552
288		482
289		476
290		402
291		391
292		313
293		301
294		248
295		244
296		197
297		164
298		142
299		117
300		92
301		70
302		77
303		68
304		44
305		48
306		51
307		41
308		27
309		24
310		23
311		36
312		25
313		29
314		32
315		30
316		31
317		26
318		19
319		34
320		16
321		17
322		20
323		36
324		15
325		28
326		27
327		26
328		23
329		16
330		29
331		12
332		24
333		24
334		34
335		22
336		26
337		25
338		26
339		22
340		18
341		32
342		22
343		24
344		30
345		23
346		33
347		33
348		26
349		22
350		23
351		24
352		27
353		24
354		24
355		30
356		41
357		26
358		23
359		26
360		26
361		22
362		21
363		30
364		35
365		28
366		19
367		19
368		26
369		24
370		25
371		16
372		28
373		23
374		15
375		23
376		34
377		15
378		20
379		18
380		18
381		17
382		20
383		25
384		21
385		27
386		25
387		18
388		28
389		20
390		14
391		21
392		19
393		30
394		24
395		20
396		21
397		22
398		20
399		23
400		28
401		20
402		18
403		26
404		22
405		22
406		20
407		19
408		27
409		24
410		33
411		20
412		18
413		25
414		22
415		25
416		25
417		22
418		26
419		25
420		27
421		25
422		27
423		20
424		26
425		24
426		17
427		22
428		21
429		25
430		25
431		32
432		30
433		26
434		18
435		20
436		34
437		26
438		35
439		21
440		18
441		22
442		18
443		18
444		20
445		25
446		22
447		29
448		17
449		15
450		21
451		30
452		20
453		27
454		21
455		24
456		32
457		27
458		23
459		33
460		14
461		27
