Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.85
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:34:13
End Time:	April 15, 2020, 12:39:14
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2880	1574	27	722
2	250	313	20004	17603	24	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		4
16		2
17		13
18		138
19		175
20		189
21		221
22		216
23		226
24		214
25		213
26		208
27		219
28		216
29		249
30		238
31		254
32		254
33		302
34		268
35		285
36		307
37		276
38		301
39		286
40		302
41		288
42		332
43		291
44		355
45		306
46		322
47		310
48		309
49		316
50		311
51		326
52		315
53		345
54		334
55		345
56		346
57		316
58		309
59		330
60		333
61		327
62		316
63		307
64		361
65		306
66		349
67		362
68		310
69		344
70		316
71		323
72		326
73		302
74		305
75		299
76		332
77		324
78		307
79		307
80		324
81		313
82		327
83		331
84		317
85		308
86		350
87		306
88		386
89		369
90		380
91		394
92		397
93		408
94		435
95		393
96		386
97		397
98		340
99		410
100		384
101		321
102		319
103		315
104		326
105		302
106		345
107		312
108		286
109		287
110		321
111		296
112		319
113		330
114		316
115		327
116		285
117		295
118		299
119		287
120		312
121		284
122		290
123		268
124		290
125		256
126		253
127		280
128		255
129		238
130		252
131		253
132		230
133		240
134		241
135		235
136		205
137		251
138		209
139		197
140		238
141		221
142		226
143		203
144		220
145		213
146		179
147		213
148		175
149		178
150		179
151		195
152		173
153		185
154		198
155		190
156		176
157		193
158		181
159		173
160		210
161		165
162		216
163		181
164		166
165		178
166		175
167		163
168		177
169		164
170		157
171		177
172		174
173		159
174		165
175		157
176		168
177		147
178		154
179		141
180		127
181		127
182		115
183		120
184		118
185		104
186		121
187		120
188		93
189		106
190		102
191		103
192		90
193		83
194		82
195		82
196		75
197		84
198		76
199		86
200		66
201		72
202		77
203		67
204		66
205		83
206		56
207		67
208		76
209		79
210		53
211		68
212		52
213		67
214		62
215		60
216		63
217		52
218		58
219		54
220		39
221		64
222		68
223		57
224		55
225		47
226		62
227		54
228		51
229		65
230		55
231		53
232		65
233		53
234		54
235		52
236		46
237		38
238		45
239		54
240		58
241		60
242		55
243		59
244		43
245		51
246		33
247		55
248		46
249		51
250		61
251		50
252		72
253		71
254		67
255		84
256		99
257		120
258		134
259		140
260		175
261		209
262		240
263		235
264		312
265		354
266		357
267		385
268		446
269		484
270		534
271		532
272		642
273		680
274		697
275		739
276		753
277		729
278		729
279		742
280		804
281		709
282		687
283		627
284		682
285		598
286		581
287		519
288		490
289		447
290		405
291		339
292		349
293		242
294		252
295		200
296		199
297		152
298		128
299		86
300		98
301		83
302		66
303		61
304		46
305		42
306		47
307		30
308		32
309		27
310		25
311		29
312		32
313		18
314		18
315		23
316		24
317		32
318		25
319		24
320		33
321		29
322		28
323		33
324		18
325		18
326		19
327		30
328		31
329		33
330		21
331		30
332		27
333		22
334		31
335		24
336		33
337		18
338		28
339		25
340		29
341		30
342		33
343		33
344		34
345		21
346		19
347		24
348		18
349		32
350		27
351		26
352		15
353		21
354		27
355		23
356		28
357		27
358		24
359		26
360		17
361		26
362		24
363		30
364		29
365		24
366		20
367		24
368		31
369		21
370		23
371		21
372		31
373		24
374		26
375		26
376		22
377		29
378		19
379		28
380		20
381		20
382		18
383		21
384		27
385		37
386		20
387		31
388		21
389		24
390		19
391		30
392		19
393		19
394		15
395		35
396		24
397		20
398		32
399		21
400		27
401		19
402		19
403		15
404		12
405		31
406		14
407		17
408		31
409		16
410		31
411		24
412		21
413		27
414		21
415		24
416		26
417		28
418		18
419		25
420		21
421		23
422		27
423		30
424		25
425		25
426		29
427		29
428		24
429		22
430		29
431		24
432		23
433		19
434		27
435		19
436		24
437		25
438		21
439		20
440		25
441		20
442		21
443		25
444		20
445		34
446		27
447		22
448		29
449		23
450		31
451		28
452		28
453		20
454		28
455		26
456		24
457		18
458		26
459		22
460		21
461		20
