Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.34
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:42:41
End Time:	April 15, 2020, 12:47:42
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	741	814	841	692	36	773

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		15
9		39
10		34
11		51
12		50
13		50
14		62
15		65
16		68
17		76
18		62
19		71
20		39
21		61
22		70
23		75
24		74
25		70
26		74
27		65
28		88
29		77
30		90
31		66
32		78
33		107
34		118
35		109
36		101
37		137
38		107
39		121
40		120
41		134
42		155
43		147
44		138
45		143
46		145
47		159
48		143
49		153
50		177
51		155
52		149
53		171
54		169
55		164
56		167
57		174
58		144
59		177
60		169
61		150
62		147
63		153
64		168
65		155
66		170
67		183
68		179
69		159
70		142
71		169
72		163
73		173
74		144
75		171
76		137
77		155
78		145
79		140
80		142
81		183
82		149
83		140
84		159
85		174
86		143
87		167
88		141
89		159
90		120
91		160
92		142
93		137
94		168
95		127
96		147
97		143
98		145
99		135
100		143
101		142
102		144
103		150
104		155
105		158
106		154
107		152
108		179
109		187
110		156
111		164
112		181
113		174
114		189
115		169
116		201
117		141
118		164
119		164
120		168
121		161
122		155
123		144
124		124
125		128
126		133
127		118
128		101
129		90
130		95
131		118
132		105
133		94
134		100
135		111
136		88
137		109
138		94
139		100
140		95
141		93
142		109
143		95
144		109
145		90
146		97
147		93
148		90
149		87
150		88
151		98
152		89
153		86
154		89
155		73
156		79
157		86
158		70
159		75
160		70
161		87
162		69
163		78
164		63
165		71
166		53
167		62
168		59
169		72
170		58
171		57
172		57
173		52
174		60
175		65
176		67
177		64
178		63
179		49
180		49
181		44
182		62
183		60
184		51
185		48
186		44
187		50
188		50
189		46
190		52
191		49
192		56
193		57
194		37
195		40
196		41
197		52
198		40
199		41
200		41
201		49
202		43
203		45
204		44
205		43
206		42
207		39
208		39
209		35
210		28
211		38
212		40
213		30
214		32
215		28
216		25
217		24
218		34
219		25
220		35
221		29
222		38
223		29
224		27
225		28
226		24
227		21
228		17
229		19
230		17
231		27
232		19
233		22
234		24
235		18
236		31
237		17
238		18
239		22
240		24
241		14
242		18
243		20
244		13
245		14
246		22
247		16
248		19
249		22
250		12
251		16
252		15
253		16
254		22
255		16
256		23
257		15
258		21
259		19
260		16
261		26
262		17
263		18
264		11
265		19
266		21
267		15
268		11
269		16
270		13
271		20
272		14
273		14
274		18
275		16
276		24
277		18
278		17
279		15
280		18
281		15
282		12
283		22
284		13
285		11
286		18
287		23
288		18
289		26
290		25
291		26
292		26
293		27
294		42
295		44
296		37
297		32
298		36
299		48
300		51
301		64
302		85
303		72
304		88
305		95
306		106
307		100
308		115
309		120
310		132
311		118
312		142
313		131
314		150
315		159
316		159
317		154
318		159
319		141
320		148
321		121
322		131
323		150
324		147
325		122
326		114
327		106
328		96
329		82
330		74
331		71
332		78
333		59
334		54
335		51
336		38
337		35
338		24
339		22
340		26
341		32
342		14
343		17
344		14
345		16
346		20
347		8
348		7
349		9
350		7
351		9
352		9
353		3
354		10
355		9
356		9
357		5
358		6
359		9
360		18
361		10
362		7
363		8
364		7
365		8
366		8
367		14
368		5
369		8
370		4
371		7
372		18
373		7
374		10
375		8
376		9
377		12
378		12
379		7
380		5
381		10
382		10
383		9
384		12
385		15
386		5
387		7
388		8
389		9
390		12
391		14
392		3
393		8
394		11
395		9
396		8
397		8
398		13
399		8
400		9
401		10
402		16
403		10
404		10
405		10
406		15
407		14
408		14
409		7
410		4
411		7
412		10
413		13
414		10
415		11
416		10
417		6
418		7
419		13
420		10
421		10
422		10
423		11
424		5
425		11
426		14
427		8
428		6
429		11
430		3
431		7
432		7
433		8
434		7
435		10
436		11
437		8
438		6
439		9
440		9
441		9
442		10
443		7
444		6
445		10
446		10
447		2
448		1
449		9
450		15
451		4
452		1
453		11
454		6
455		10
456		6
457		6
458		11
459		4
460		5
461		6
462		7
463		9
464		5
465		6
466		6
