Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.24
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 10:56:04
End Time:	April 21, 2020, 11:01:04
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1679	648	7	681
2	43	82	1303	802	15	60
3	156	187	2156	507	18	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		4
9		9
10		14
11		5
12		7
13		18
14		7
15		8
16		17
17		13
18		13
19		6
20		12
21		8
22		7
23		8
24		15
25		5
26		11
27		7
28		9
29		8
30		13
31		13
32		13
33		11
34		8
35		9
36		19
37		10
38		9
39		13
40		13
41		17
42		10
43		14
44		5
45		20
46		22
47		16
48		22
49		27
50		36
51		35
52		40
53		55
54		53
55		62
56		58
57		50
58		70
59		63
60		56
61		46
62		48
63		47
64		34
65		34
66		39
67		41
68		38
69		24
70		21
71		19
72		19
73		35
74		28
75		14
76		12
77		15
78		13
79		18
80		15
81		19
82		20
83		14
84		21
85		23
86		22
87		9
88		19
89		24
90		14
91		22
92		26
93		27
94		17
95		27
96		20
97		17
98		18
99		34
100		27
101		24
102		32
103		22
104		28
105		24
106		41
107		37
108		32
109		35
110		29
111		31
112		43
113		32
114		36
115		32
116		30
117		39
118		36
119		32
120		56
121		43
122		40
123		37
124		38
125		40
126		47
127		43
128		50
129		53
130		42
131		42
132		60
133		55
134		53
135		50
136		58
137		43
138		54
139		47
140		49
141		41
142		62
143		59
144		47
145		50
146		47
147		50
148		47
149		48
150		55
151		53
152		66
153		55
154		66
155		61
156		74
157		54
158		67
159		67
160		67
161		75
162		75
163		73
164		95
165		74
166		86
167		80
168		74
169		76
170		78
171		81
172		80
173		67
174		87
175		62
176		76
177		66
178		55
179		53
180		59
181		53
182		59
183		51
184		54
185		51
186		40
187		47
188		38
189		43
190		51
191		32
192		53
193		42
194		46
195		40
196		51
197		40
198		43
199		31
200		43
201		38
202		41
203		45
204		48
205		42
206		46
207		42
208		37
209		30
210		41
211		34
212		44
213		36
214		40
215		31
216		41
217		49
218		39
219		43
220		34
221		43
222		33
223		42
224		38
225		47
226		50
227		36
228		44
229		44
230		42
231		47
232		46
233		39
234		34
235		47
236		50
237		47
238		42
239		45
240		46
241		43
242		47
243		42
244		46
245		37
246		35
247		29
248		40
249		32
250		38
251		30
252		43
253		36
254		30
255		39
256		40
257		51
258		41
259		48
260		39
261		36
262		45
263		33
264		39
265		35
266		47
267		50
268		44
269		37
270		51
271		43
272		40
273		39
274		35
275		41
276		42
277		26
278		36
279		42
280		34
281		40
282		42
283		45
284		29
285		39
286		38
287		42
288		37
289		31
290		32
291		44
292		48
293		38
294		34
295		30
296		47
297		37
298		39
299		37
300		53
301		39
302		58
303		42
304		37
305		43
306		44
307		48
308		35
309		48
310		40
311		51
312		35
313		28
314		35
315		31
316		28
317		39
318		44
319		32
320		42
321		38
322		22
323		38
324		25
325		26
326		33
327		25
328		31
329		32
330		32
331		35
332		38
333		22
334		33
335		25
336		27
337		30
338		24
339		32
340		34
341		32
342		31
343		26
344		30
345		23
346		27
347		25
348		29
349		21
350		30
351		16
352		20
353		23
354		28
355		23
356		24
357		28
358		25
359		13
360		20
361		24
362		31
363		27
364		29
365		26
366		31
367		18
368		23
369		14
370		20
371		18
372		25
373		22
374		18
375		14
376		20
377		21
378		33
379		18
380		31
381		18
382		22
383		14
384		23
385		23
386		16
387		17
388		19
389		22
390		19
391		19
392		18
393		28
394		21
395		22
396		22
397		19
398		21
399		27
400		15
401		14
402		15
403		16
404		23
405		13
406		24
407		16
408		15
409		14
410		20
411		16
412		14
413		24
414		16
415		13
416		11
417		19
418		20
419		17
420		13
421		26
422		17
423		25
424		16
425		14
426		12
427		13
428		20
429		17
430		15
431		8
432		9
433		18
434		16
435		11
436		13
437		18
438		17
439		17
440		19
441		11
442		17
443		15
444		18
445		15
446		13
447		15
448		19
449		11
450		15
451		10
452		14
453		22
454		21
455		16
456		19
457		14
458		19
