Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.25
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 10:46:54
End Time:	April 21, 2020, 10:51:54
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1690	655	25	680
2	43	82	1332	691	13	60
3	156	187	2149	246	5	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		4
9		7
10		10
11		13
12		13
13		9
14		11
15		9
16		16
17		6
18		7
19		13
20		15
21		15
22		16
23		13
24		13
25		6
26		8
27		10
28		13
29		11
30		20
31		12
32		12
33		5
34		4
35		15
36		12
37		13
38		10
39		13
40		11
41		14
42		10
43		15
44		18
45		19
46		19
47		29
48		28
49		36
50		27
51		38
52		31
53		34
54		36
55		62
56		67
57		58
58		69
59		56
60		53
61		47
62		58
63		42
64		48
65		41
66		45
67		37
68		33
69		24
70		36
71		28
72		16
73		18
74		22
75		21
76		20
77		14
78		15
79		20
80		15
81		19
82		18
83		21
84		18
85		22
86		20
87		21
88		22
89		14
90		23
91		16
92		25
93		25
94		22
95		34
96		27
97		26
98		33
99		27
100		34
101		29
102		30
103		32
104		32
105		36
106		31
107		38
108		23
109		29
110		26
111		45
112		29
113		35
114		40
115		38
116		42
117		36
118		29
119		48
120		37
121		43
122		41
123		37
124		50
125		38
126		53
127		50
128		43
129		60
130		63
131		47
132		47
133		53
134		49
135		58
136		49
137		63
138		56
139		55
140		67
141		50
142		45
143		50
144		47
145		55
146		52
147		50
148		55
149		52
150		59
151		49
152		52
153		54
154		51
155		68
156		73
157		62
158		62
159		71
160		51
161		73
162		90
163		70
164		85
165		66
166		84
167		89
168		87
169		77
170		70
171		81
172		67
173		82
174		79
175		80
176		61
177		70
178		52
179		62
180		51
181		51
182		51
183		57
184		30
185		52
186		49
187		64
188		47
189		57
190		41
191		56
192		40
193		38
194		25
195		64
196		40
197		59
198		32
199		47
200		42
201		34
202		40
203		42
204		48
205		35
206		44
207		38
208		39
209		35
210		33
211		44
212		40
213		40
214		36
215		48
216		38
217		48
218		40
219		46
220		44
221		42
222		31
223		39
224		35
225		45
226		36
227		26
228		30
229		42
230		31
231		43
232		49
233		43
234		40
235		40
236		33
237		36
238		39
239		33
240		44
241		34
242		39
243		47
244		32
245		40
246		39
247		50
248		36
249		35
250		48
251		36
252		30
253		51
254		46
255		31
256		31
257		43
258		39
259		42
260		45
261		39
262		49
263		40
264		36
265		42
266		39
267		41
268		52
269		38
270		45
271		39
272		33
273		36
274		36
275		40
276		46
277		39
278		54
279		37
280		37
281		38
282		38
283		38
284		38
285		53
286		48
287		47
288		40
289		46
290		43
291		52
292		30
293		39
294		45
295		35
296		40
297		35
298		49
299		45
300		37
301		38
302		44
303		50
304		40
305		38
306		37
307		29
308		41
309		32
310		31
311		38
312		35
313		40
314		58
315		45
316		35
317		38
318		34
319		37
320		39
321		43
322		38
323		39
324		27
325		33
326		35
327		34
328		22
329		32
330		34
331		30
332		31
333		34
334		26
335		32
336		21
337		35
338		35
339		23
340		28
341		24
342		26
343		35
344		30
345		23
346		36
347		30
348		28
349		21
350		24
351		30
352		27
353		19
354		27
355		21
356		21
357		25
358		22
359		20
360		30
361		18
362		30
363		18
364		25
365		17
366		23
367		28
368		14
369		34
370		19
371		30
372		17
373		25
374		21
375		22
376		27
377		24
378		21
379		20
380		25
381		23
382		22
383		18
384		25
385		23
386		16
387		21
388		23
389		23
390		30
391		20
392		21
393		14
394		21
395		19
396		19
397		28
398		27
399		20
400		23
401		21
402		20
403		20
404		17
405		24
406		19
407		25
408		20
409		16
410		22
411		15
412		19
413		13
414		20
415		19
416		14
417		15
418		14
419		16
420		16
421		20
422		24
423		22
424		17
425		21
426		14
427		15
428		16
429		19
430		21
431		14
432		9
433		15
434		19
435		23
436		14
437		17
438		18
439		13
440		15
441		18
442		21
443		16
444		12
445		9
446		13
447		11
448		15
449		9
450		15
451		15
452		13
453		13
454		19
455		15
456		10
457		10
458		15
