Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.78
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 03:38:05
End Time:	April 15, 2020, 03:43:06
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2761	1150	23	722
2	250	313	18752	15870	25	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		4
16		1
17		14
18		164
19		149
20		165
21		183
22		206
23		216
24		217
25		233
26		220
27		207
28		220
29		246
30		218
31		239
32		247
33		259
34		271
35		269
36		297
37		276
38		286
39		283
40		287
41		294
42		281
43		295
44		279
45		311
46		304
47		274
48		309
49		257
50		307
51		324
52		321
53		310
54		299
55		314
56		286
57		356
58		301
59		283
60		306
61		296
62		304
63		301
64		322
65		302
66		306
67		334
68		319
69		299
70		326
71		295
72		316
73		316
74		328
75		311
76		308
77		298
78		306
79		304
80		316
81		323
82		336
83		338
84		330
85		335
86		339
87		315
88		331
89		357
90		369
91		355
92		365
93		407
94		381
95		365
96		367
97		364
98		385
99		358
100		334
101		362
102		295
103		318
104		313
105		313
106		296
107		320
108		278
109		297
110		275
111		286
112		257
113		290
114		283
115		284
116		295
117		278
118		286
119		280
120		274
121		284
122		248
123		270
124		256
125		235
126		250
127		238
128		235
129		241
130		224
131		230
132		228
133		206
134		207
135		231
136		200
137		210
138		201
139		174
140		210
141		214
142		167
143		192
144		208
145		203
146		191
147		193
148		203
149		194
150		195
151		186
152		165
153		192
154		178
155		185
156		192
157		169
158		168
159		174
160		157
161		185
162		184
163		182
164		149
165		176
166		180
167		166
168		145
169		150
170		147
171		139
172		172
173		148
174		163
175		146
176		129
177		140
178		159
179		130
180		134
181		145
182		113
183		121
184		112
185		136
186		115
187		99
188		82
189		105
190		102
191		88
192		85
193		88
194		89
195		83
196		82
197		84
198		68
199		94
200		60
201		75
202		84
203		66
204		74
205		73
206		78
207		75
208		64
209		60
210		65
211		57
212		56
213		57
214		65
215		61
216		47
217		57
218		48
219		64
220		53
221		65
222		67
223		73
224		61
225		58
226		47
227		66
228		43
229		47
230		48
231		67
232		46
233		50
234		67
235		36
236		62
237		60
238		57
239		50
240		53
241		50
242		64
243		54
244		66
245		52
246		66
247		59
248		56
249		64
250		46
251		85
252		61
253		81
254		74
255		85
256		118
257		100
258		140
259		152
260		169
261		192
262		240
263		254
264		253
265		291
266		347
267		390
268		417
269		462
270		519
271		567
272		568
273		647
274		617
275		674
276		692
277		692
278		706
279		679
280		734
281		655
282		615
283		627
284		592
285		581
286		580
287		489
288		419
289		399
290		405
291		347
292		290
293		236
294		197
295		186
296		149
297		132
298		109
299		103
300		84
301		72
302		54
303		55
304		40
305		41
306		41
307		41
308		31
309		25
310		26
311		34
312		22
313		23
314		34
315		21
316		33
317		29
318		27
319		25
320		20
321		29
322		32
323		29
324		25
325		23
326		22
327		17
328		15
329		21
330		26
331		16
332		19
333		30
334		18
335		36
336		27
337		26
338		36
339		17
340		36
341		32
342		22
343		29
344		28
345		25
346		22
347		24
348		24
349		18
350		19
351		18
352		22
353		25
354		21
355		23
356		26
357		29
358		32
359		24
360		29
361		17
362		26
363		28
364		23
365		17
366		20
367		22
368		28
369		31
370		25
371		24
372		23
373		23
374		33
375		28
376		30
377		27
378		23
379		27
380		18
381		27
382		32
383		26
384		23
385		30
386		16
387		23
388		29
389		29
390		27
391		13
392		19
393		16
394		20
395		21
396		34
397		32
398		23
399		23
400		16
401		30
402		23
403		21
404		29
405		15
406		30
407		24
408		25
409		20
410		17
411		20
412		21
413		22
414		15
415		20
416		29
417		17
418		24
419		26
420		22
421		30
422		26
423		17
424		30
425		18
426		33
427		13
428		17
429		19
430		23
431		30
432		25
433		26
434		26
435		18
436		18
437		15
438		21
439		26
440		30
441		27
442		19
443		22
444		31
445		21
446		23
447		26
448		21
449		17
450		25
451		16
452		27
453		26
454		30
455		27
456		28
457		36
458		26
459		27
460		30
461		23
