Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.33
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:51:28
End Time:	April 15, 2020, 02:56:29
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	30	52	853	208	10	40
2	705	839	4211	3672	44	774

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		9
9		22
10		23
11		20
12		26
13		23
14		18
15		25
16		27
17		25
18		32
19		30
20		28
21		20
22		24
23		28
24		30
25		36
26		30
27		42
28		36
29		23
30		35
31		27
32		39
33		39
34		44
35		55
36		40
37		43
38		47
39		42
40		44
41		33
42		41
43		29
44		38
45		42
46		34
47		22
48		34
49		36
50		33
51		21
52		35
53		31
54		34
55		48
56		36
57		47
58		43
59		25
60		48
61		54
62		52
63		53
64		64
65		46
66		33
67		55
68		49
69		60
70		56
71		39
72		42
73		39
74		61
75		61
76		61
77		67
78		53
79		67
80		71
81		54
82		55
83		68
84		66
85		69
86		67
87		68
88		71
89		87
90		79
91		90
92		66
93		68
94		75
95		69
96		67
97		67
98		85
99		77
100		85
101		69
102		78
103		70
104		80
105		81
106		94
107		69
108		75
109		84
110		93
111		75
112		94
113		93
114		73
115		74
116		106
117		75
118		85
119		66
120		79
121		91
122		96
123		83
124		79
125		77
126		89
127		87
128		76
129		77
130		72
131		68
132		87
133		91
134		86
135		83
136		84
137		90
138		86
139		81
140		97
141		77
142		87
143		70
144		77
145		83
146		68
147		77
148		88
149		85
150		65
151		90
152		71
153		76
154		70
155		78
156		83
157		82
158		78
159		77
160		69
161		68
162		69
163		56
164		55
165		77
166		65
167		89
168		60
169		83
170		69
171		64
172		59
173		61
174		85
175		64
176		87
177		68
178		69
179		74
180		66
181		58
182		63
183		84
184		71
185		62
186		65
187		70
188		69
189		76
190		61
191		65
192		76
193		70
194		59
195		64
196		79
197		75
198		67
199		62
200		72
201		79
202		73
203		68
204		67
205		73
206		63
207		73
208		57
209		67
210		65
211		78
212		65
213		65
214		66
215		70
216		73
217		68
218		79
219		87
220		72
221		84
222		77
223		84
224		89
225		69
226		85
227		72
228		61
229		83
230		75
231		85
232		95
233		94
234		98
235		72
236		79
237		86
238		90
239		81
240		102
241		91
242		103
243		79
244		87
245		98
246		64
247		70
248		67
249		88
250		86
251		95
252		71
253		67
254		76
255		75
256		64
257		65
258		67
259		69
260		54
261		49
262		55
263		47
264		59
265		58
266		66
267		44
268		48
269		46
270		52
271		44
272		38
273		51
274		52
275		43
276		34
277		48
278		42
279		29
280		37
281		47
282		36
283		38
284		33
285		39
286		47
287		24
288		44
289		48
290		30
291		38
292		41
293		38
294		36
295		37
296		42
297		39
298		19
299		38
300		31
301		42
302		24
303		27
304		40
305		35
306		41
307		30
308		23
309		42
310		34
311		32
312		35
313		33
314		34
315		35
316		30
317		31
318		41
319		29
320		32
321		39
322		43
323		33
324		26
325		22
326		23
327		26
328		24
329		34
330		30
331		31
332		22
333		25
334		27
335		35
336		36
337		30
338		23
339		27
340		32
341		19
342		28
343		26
344		22
345		22
346		24
347		31
348		21
349		24
350		30
351		26
352		24
353		27
354		21
355		29
356		30
357		21
358		25
359		15
360		25
361		26
362		35
363		23
364		27
365		37
366		22
367		24
368		24
369		32
370		18
371		27
372		24
373		24
374		26
375		24
376		20
377		30
378		28
379		30
380		28
381		14
382		22
383		21
384		24
385		24
386		20
387		23
388		18
389		11
390		17
391		27
392		25
393		23
394		26
395		24
396		15
397		21
398		20
399		22
400		17
401		25
402		9
403		24
404		29
405		19
406		25
407		23
408		21
409		15
410		26
411		23
412		26
413		22
414		27
415		20
416		26
417		23
418		19
419		18
420		17
421		16
422		21
423		25
424		30
425		19
426		24
427		25
428		21
429		27
430		19
431		25
432		13
433		24
434		23
435		19
436		16
437		22
438		18
439		16
440		24
441		21
442		23
443		19
444		30
445		20
446		20
447		18
448		21
449		16
450		14
451		14
452		26
453		15
454		18
455		11
456		18
457		24
458		18
459		17
460		20
461		24
462		14
