Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.85
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 04:30:37
End Time:	April 15, 2020, 04:35:38
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2952	1428	34	723
2	250	313	19915	17322	23	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		2
16		0
17		8
18		137
19		161
20		188
21		187
22		177
23		213
24		217
25		219
26		221
27		238
28		204
29		247
30		253
31		293
32		251
33		277
34		260
35		306
36		312
37		322
38		298
39		324
40		314
41		316
42		303
43		288
44		321
45		335
46		362
47		318
48		325
49		286
50		345
51		292
52		320
53		319
54		337
55		319
56		331
57		324
58		335
59		338
60		331
61		342
62		340
63		338
64		334
65		340
66		342
67		315
68		336
69		345
70		313
71		297
72		322
73		286
74		328
75		334
76		345
77		316
78		341
79		307
80		315
81		320
82		352
83		341
84		338
85		338
86		357
87		330
88		371
89		347
90		367
91		405
92		444
93		410
94		391
95		380
96		421
97		383
98		395
99		386
100		320
101		309
102		306
103		314
104		312
105		319
106		307
107		302
108		278
109		308
110		297
111		304
112		313
113		312
114		323
115		300
116		314
117		295
118		281
119		307
120		257
121		303
122		284
123		291
124		259
125		247
126		281
127		253
128		278
129		259
130		255
131		265
132		246
133		259
134		267
135		214
136		253
137		205
138		230
139		219
140		221
141		221
142		212
143		230
144		203
145		208
146		208
147		222
148		207
149		195
150		221
151		183
152		193
153		198
154		193
155		200
156		193
157		207
158		231
159		175
160		191
161		223
162		204
163		210
164		190
165		201
166		168
167		180
168		180
169		178
170		168
171		172
172		187
173		185
174		172
175		153
176		166
177		156
178		162
179		144
180		125
181		130
182		116
183		142
184		130
185		133
186		127
187		102
188		126
189		108
190		112
191		103
192		98
193		87
194		78
195		92
196		99
197		90
198		77
199		85
200		71
201		80
202		63
203		69
204		92
205		78
206		74
207		58
208		67
209		75
210		83
211		76
212		64
213		62
214		76
215		48
216		63
217		62
218		72
219		55
220		67
221		65
222		69
223		51
224		63
225		74
226		61
227		44
228		50
229		58
230		63
231		53
232		66
233		55
234		49
235		54
236		55
237		64
238		47
239		47
240		34
241		42
242		44
243		53
244		40
245		49
246		54
247		39
248		45
249		60
250		59
251		53
252		65
253		72
254		79
255		95
256		104
257		102
258		119
259		150
260		160
261		186
262		230
263		243
264		280
265		322
266		372
267		394
268		444
269		471
270		543
271		512
272		618
273		618
274		661
275		663
276		731
277		733
278		800
279		765
280		753
281		738
282		676
283		699
284		635
285		613
286		554
287		570
288		526
289		431
290		388
291		350
292		356
293		282
294		231
295		229
296		178
297		178
298		122
299		98
300		93
301		92
302		65
303		50
304		55
305		43
306		40
307		40
308		39
309		35
310		31
311		29
312		22
313		30
314		24
315		24
316		28
317		14
318		26
319		21
320		20
321		30
322		19
323		25
324		22
325		22
326		27
327		23
328		25
329		22
330		18
331		23
332		19
333		21
334		18
335		24
336		30
337		24
338		29
339		30
340		32
341		30
342		29
343		24
344		26
345		31
346		28
347		29
348		18
349		28
350		11
351		23
352		22
353		24
354		32
355		28
356		35
357		24
358		30
359		25
360		21
361		19
362		31
363		22
364		29
365		26
366		19
367		28
368		20
369		25
370		33
371		24
372		22
373		27
374		25
375		23
376		26
377		25
378		28
379		29
380		24
381		23
382		20
383		22
384		31
385		21
386		34
387		20
388		25
389		24
390		24
391		24
392		21
393		18
394		18
395		22
396		30
397		17
398		28
399		33
400		19
401		25
402		30
403		24
404		17
405		17
406		30
407		30
408		34
409		25
410		29
411		24
412		21
413		18
414		26
415		27
416		19
417		25
418		32
419		19
420		29
421		27
422		26
423		22
424		22
425		22
426		21
427		25
428		23
429		24
430		28
431		29
432		20
433		23
434		32
435		20
436		19
437		21
438		25
439		29
440		19
441		23
442		22
443		20
444		26
445		23
446		28
447		24
448		24
449		36
450		26
451		27
452		29
453		21
454		26
455		19
456		22
457		28
458		16
459		31
460		24
461		17
