Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.35
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:33:19
End Time:	April 15, 2020, 12:38:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	741	814	797	611	6	772

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		16
9		47
10		40
11		58
12		48
13		55
14		72
15		61
16		65
17		68
18		73
19		85
20		79
21		56
22		74
23		50
24		58
25		60
26		85
27		68
28		97
29		108
30		100
31		99
32		91
33		107
34		115
35		111
36		110
37		128
38		128
39		131
40		126
41		131
42		126
43		122
44		142
45		153
46		145
47		140
48		157
49		153
50		165
51		165
52		168
53		152
54		155
55		144
56		162
57		150
58		167
59		166
60		157
61		155
62		170
63		154
64		151
65		150
66		170
67		169
68		174
69		180
70		164
71		160
72		168
73		154
74		150
75		137
76		155
77		151
78		144
79		161
80		158
81		177
82		125
83		133
84		138
85		137
86		150
87		156
88		155
89		146
90		148
91		150
92		146
93		135
94		139
95		136
96		122
97		131
98		156
99		146
100		144
101		124
102		141
103		150
104		135
105		149
106		180
107		159
108		156
109		200
110		161
111		156
112		168
113		180
114		179
115		188
116		173
117		165
118		161
119		182
120		151
121		144
122		153
123		121
124		108
125		132
126		117
127		139
128		105
129		113
130		115
131		101
132		94
133		90
134		116
135		100
136		104
137		111
138		105
139		108
140		98
141		87
142		93
143		98
144		112
145		99
146		106
147		81
148		93
149		73
150		95
151		86
152		85
153		100
154		77
155		74
156		74
157		66
158		80
159		68
160		61
161		64
162		56
163		69
164		53
165		71
166		59
167		47
168		66
169		57
170		77
171		52
172		52
173		67
174		67
175		71
176		62
177		67
178		49
179		56
180		63
181		54
182		52
183		54
184		50
185		49
186		51
187		53
188		45
189		55
190		40
191		41
192		52
193		53
194		49
195		45
196		58
197		46
198		48
199		47
200		52
201		41
202		39
203		44
204		38
205		33
206		47
207		48
208		37
209		32
210		38
211		30
212		33
213		30
214		32
215		34
216		30
217		32
218		26
219		16
220		31
221		33
222		19
223		35
224		37
225		24
226		23
227		23
228		21
229		21
230		31
231		29
232		29
233		27
234		20
235		18
236		22
237		22
238		22
239		21
240		23
241		16
242		26
243		16
244		18
245		23
246		26
247		20
248		20
249		21
250		14
251		18
252		22
253		11
254		17
255		20
256		12
257		22
258		28
259		19
260		31
261		19
262		22
263		11
264		21
265		18
266		22
267		8
268		13
269		23
270		12
271		15
272		16
273		18
274		14
275		22
276		17
277		13
278		17
279		19
280		16
281		11
282		15
283		10
284		19
285		19
286		18
287		17
288		17
289		25
290		18
291		29
292		20
293		24
294		37
295		44
296		45
297		44
298		42
299		61
300		67
301		60
302		78
303		72
304		83
305		101
306		114
307		113
308		104
309		118
310		119
311		139
312		148
313		146
314		137
315		161
316		163
317		160
318		154
319		169
320		148
321		135
322		146
323		128
324		129
325		112
326		110
327		87
328		107
329		103
330		88
331		73
332		57
333		69
334		53
335		48
336		29
337		28
338		34
339		37
340		29
341		16
342		17
343		21
344		15
345		14
346		15
347		20
348		9
349		15
350		11
351		12
352		13
353		11
354		10
355		16
356		6
357		6
358		15
359		13
360		7
361		6
362		7
363		10
364		8
365		9
366		11
367		8
368		6
369		9
370		7
371		9
372		9
373		8
374		7
375		10
376		9
377		3
378		10
379		6
380		6
381		11
382		6
383		9
384		13
385		7
386		8
387		8
388		5
389		8
390		5
391		7
392		12
393		10
394		12
395		6
396		9
397		6
398		10
399		9
400		9
401		13
402		13
403		13
404		12
405		9
406		6
407		15
408		15
409		10
410		17
411		11
412		10
413		15
414		10
415		15
416		11
417		13
418		8
419		10
420		8
421		11
422		8
423		8
424		10
425		8
426		8
427		8
428		9
429		7
430		7
431		7
432		6
433		7
434		3
435		5
436		8
437		7
438		3
439		6
440		7
441		10
442		9
443		10
444		5
445		7
446		8
447		8
448		10
449		14
450		4
451		8
452		10
453		6
454		7
455		11
456		5
457		4
458		8
459		4
460		15
461		10
462		4
463		5
464		9
465		8
466		4
