Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.24
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 10:40:01
End Time:	April 21, 2020, 10:45:01
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1684	780	6	681
2	43	82	1493	752	16	60
3	156	187	2276	499	9	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		1
8		7
9		10
10		12
11		14
12		16
13		15
14		15
15		13
16		12
17		10
18		13
19		8
20		18
21		10
22		10
23		10
24		15
25		10
26		15
27		17
28		18
29		8
30		15
31		15
32		13
33		7
34		9
35		15
36		12
37		9
38		13
39		8
40		9
41		10
42		14
43		17
44		24
45		22
46		23
47		26
48		16
49		28
50		31
51		52
52		50
53		43
54		75
55		62
56		55
57		71
58		54
59		66
60		69
61		55
62		63
63		58
64		49
65		49
66		37
67		36
68		41
69		37
70		26
71		39
72		25
73		25
74		21
75		25
76		13
77		22
78		20
79		13
80		20
81		19
82		16
83		25
84		21
85		21
86		20
87		19
88		18
89		14
90		20
91		19
92		14
93		26
94		26
95		29
96		23
97		23
98		22
99		22
100		25
101		32
102		27
103		29
104		32
105		18
106		40
107		36
108		22
109		31
110		37
111		29
112		39
113		30
114		39
115		41
116		38
117		31
118		39
119		43
120		36
121		42
122		47
123		45
124		48
125		42
126		46
127		45
128		57
129		41
130		43
131		50
132		53
133		47
134		67
135		50
136		65
137		52
138		71
139		64
140		42
141		44
142		56
143		48
144		48
145		63
146		62
147		53
148		46
149		53
150		56
151		60
152		55
153		62
154		52
155		55
156		51
157		66
158		59
159		72
160		70
161		77
162		62
163		92
164		61
165		84
166		86
167		94
168		94
169		89
170		98
171		85
172		85
173		62
174		76
175		79
176		65
177		83
178		80
179		62
180		52
181		60
182		61
183		48
184		47
185		69
186		47
187		60
188		59
189		46
190		41
191		44
192		48
193		42
194		42
195		53
196		37
197		46
198		51
199		43
200		45
201		47
202		48
203		30
204		35
205		40
206		50
207		36
208		32
209		35
210		41
211		37
212		41
213		44
214		44
215		54
216		38
217		38
218		37
219		48
220		55
221		37
222		42
223		46
224		36
225		41
226		37
227		44
228		45
229		40
230		37
231		42
232		38
233		38
234		36
235		36
236		41
237		35
238		41
239		32
240		32
241		50
242		40
243		34
244		39
245		34
246		41
247		45
248		34
249		42
250		31
251		31
252		47
253		47
254		47
255		33
256		28
257		42
258		36
259		43
260		42
261		37
262		36
263		40
264		39
265		47
266		37
267		51
268		31
269		42
270		43
271		38
272		28
273		37
274		46
275		36
276		56
277		45
278		31
279		43
280		35
281		41
282		45
283		35
284		28
285		43
286		42
287		33
288		39
289		41
290		42
291		40
292		43
293		39
294		33
295		34
296		39
297		41
298		35
299		40
300		45
301		33
302		36
303		40
304		48
305		43
306		39
307		42
308		38
309		32
310		55
311		36
312		34
313		42
314		30
315		42
316		37
317		41
318		42
319		44
320		37
321		47
322		38
323		44
324		31
325		40
326		38
327		42
328		29
329		36
330		27
331		36
332		29
333		37
334		28
335		38
336		28
337		35
338		34
339		28
340		26
341		29
342		24
343		32
344		29
345		27
346		32
347		22
348		26
349		23
350		31
351		32
352		29
353		24
354		35
355		19
356		24
357		23
358		28
359		23
360		18
361		26
362		22
363		22
364		26
365		18
366		21
367		29
368		29
369		25
370		21
371		18
372		15
373		26
374		37
375		33
376		21
377		21
378		19
379		28
380		18
381		13
382		19
383		18
384		19
385		19
386		17
387		16
388		20
389		20
390		21
391		10
392		23
393		23
394		16
395		20
396		11
397		15
398		11
399		18
400		19
401		21
402		11
403		20
404		14
405		21
406		23
407		14
408		15
409		20
410		15
411		18
412		13
413		23
414		20
415		13
416		12
417		17
418		23
419		15
420		15
421		18
422		19
423		20
424		17
425		12
426		18
427		22
428		14
429		9
430		15
431		16
432		20
433		27
434		22
435		17
436		11
437		21
438		18
439		12
440		20
441		15
442		24
443		14
444		11
445		12
446		13
447		18
448		8
449		24
450		19
451		15
452		13
453		12
454		9
455		13
456		17
457		12
458		18
