Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.32
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:32:59
End Time:	April 15, 2020, 02:37:59
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	30	52	773	-9	3	40
2	705	839	4245	3839	51	774

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		4
9		13
10		28
11		21
12		31
13		31
14		24
15		28
16		27
17		38
18		18
19		25
20		27
21		35
22		24
23		31
24		24
25		33
26		29
27		30
28		35
29		41
30		32
31		30
32		27
33		40
34		32
35		31
36		32
37		40
38		36
39		33
40		44
41		32
42		45
43		43
44		32
45		30
46		30
47		28
48		32
49		34
50		25
51		34
52		31
53		39
54		36
55		40
56		42
57		38
58		35
59		58
60		49
61		35
62		37
63		38
64		47
65		57
66		41
67		57
68		54
69		57
70		54
71		44
72		55
73		43
74		47
75		58
76		55
77		54
78		56
79		49
80		69
81		65
82		66
83		52
84		68
85		64
86		63
87		88
88		58
89		66
90		58
91		74
92		72
93		88
94		63
95		80
96		78
97		78
98		92
99		73
100		84
101		99
102		77
103		70
104		87
105		65
106		79
107		84
108		86
109		96
110		73
111		71
112		63
113		66
114		89
115		76
116		81
117		86
118		86
119		95
120		88
121		73
122		77
123		81
124		78
125		79
126		82
127		75
128		76
129		87
130		75
131		82
132		78
133		67
134		72
135		75
136		74
137		86
138		74
139		70
140		85
141		66
142		77
143		78
144		72
145		103
146		78
147		63
148		85
149		75
150		95
151		74
152		90
153		85
154		70
155		72
156		67
157		61
158		79
159		93
160		72
161		78
162		80
163		77
164		57
165		84
166		77
167		74
168		82
169		72
170		77
171		85
172		68
173		67
174		84
175		64
176		73
177		71
178		65
179		68
180		70
181		69
182		80
183		67
184		76
185		60
186		59
187		65
188		56
189		77
190		58
191		68
192		69
193		79
194		62
195		61
196		71
197		52
198		71
199		58
200		63
201		61
202		75
203		68
204		66
205		53
206		60
207		64
208		55
209		62
210		57
211		76
212		58
213		62
214		65
215		71
216		62
217		49
218		73
219		81
220		74
221		65
222		79
223		82
224		78
225		66
226		77
227		79
228		80
229		82
230		75
231		56
232		79
233		72
234		77
235		95
236		83
237		84
238		59
239		92
240		94
241		79
242		71
243		86
244		76
245		84
246		70
247		73
248		80
249		86
250		79
251		70
252		65
253		82
254		55
255		75
256		75
257		55
258		58
259		59
260		53
261		62
262		65
263		63
264		46
265		53
266		53
267		66
268		45
269		47
270		62
271		48
272		52
273		48
274		57
275		48
276		52
277		37
278		50
279		38
280		42
281		27
282		31
283		39
284		43
285		39
286		39
287		23
288		26
289		38
290		38
291		34
292		38
293		43
294		35
295		48
296		43
297		45
298		37
299		36
300		28
301		27
302		30
303		28
304		26
305		30
306		30
307		43
308		31
309		24
310		37
311		28
312		36
313		35
314		22
315		31
316		34
317		31
318		31
319		27
320		37
321		36
322		27
323		36
324		34
325		26
326		39
327		28
328		29
329		19
330		26
331		35
332		24
333		30
334		21
335		26
336		33
337		23
338		20
339		25
340		23
341		23
342		30
343		24
344		33
345		26
346		18
347		19
348		19
349		27
350		25
351		21
352		26
353		30
354		23
355		40
356		35
357		36
358		19
359		27
360		22
361		27
362		33
363		27
364		25
365		23
366		22
367		32
368		22
369		29
370		27
371		25
372		27
373		25
374		29
375		29
376		21
377		28
378		19
379		19
380		23
381		17
382		24
383		26
384		14
385		15
386		21
387		20
388		21
389		28
390		25
391		19
392		29
393		19
394		23
395		33
396		31
397		25
398		21
399		25
400		25
401		26
402		25
403		22
404		27
405		16
406		18
407		18
408		26
409		17
410		28
411		25
412		19
413		18
414		20
415		18
416		20
417		13
418		22
419		20
420		22
421		15
422		19
423		10
424		18
425		20
426		20
427		26
428		22
429		21
430		20
431		27
432		17
433		22
434		15
435		11
436		16
437		27
438		22
439		19
440		21
441		16
442		22
443		17
444		22
445		14
446		18
447		21
448		15
449		9
450		18
451		19
452		14
453		17
454		28
455		23
456		28
457		15
458		22
459		17
460		17
461		21
