Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.25
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 10:25:09
End Time:	April 21, 2020, 10:30:10
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1738	576	8	681
2	43	82	1504	783	14	61
3	156	187	2239	510	16	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		10
9		7
10		13
11		11
12		9
13		12
14		20
15		10
16		12
17		12
18		12
19		8
20		15
21		21
22		10
23		6
24		12
25		11
26		10
27		8
28		10
29		13
30		13
31		13
32		11
33		9
34		10
35		11
36		12
37		11
38		25
39		15
40		13
41		20
42		24
43		19
44		22
45		24
46		19
47		21
48		25
49		26
50		31
51		36
52		44
53		64
54		54
55		61
56		66
57		69
58		73
59		68
60		56
61		68
62		59
63		60
64		69
65		47
66		35
67		25
68		33
69		24
70		36
71		22
72		26
73		24
74		24
75		29
76		18
77		23
78		27
79		27
80		17
81		14
82		19
83		16
84		17
85		16
86		10
87		26
88		23
89		16
90		24
91		26
92		25
93		22
94		17
95		20
96		29
97		26
98		22
99		35
100		29
101		28
102		21
103		28
104		33
105		37
106		33
107		25
108		32
109		35
110		42
111		25
112		35
113		32
114		33
115		44
116		38
117		40
118		33
119		50
120		31
121		36
122		42
123		39
124		46
125		36
126		46
127		54
128		52
129		63
130		47
131		50
132		49
133		67
134		67
135		51
136		56
137		59
138		52
139		55
140		52
141		54
142		52
143		52
144		57
145		56
146		63
147		43
148		44
149		55
150		66
151		57
152		71
153		60
154		54
155		59
156		72
157		60
158		59
159		75
160		65
161		84
162		73
163		80
164		77
165		83
166		100
167		81
168		92
169		79
170		90
171		89
172		75
173		73
174		79
175		75
176		71
177		71
178		66
179		73
180		51
181		59
182		48
183		55
184		51
185		47
186		45
187		41
188		54
189		41
190		55
191		51
192		54
193		40
194		46
195		57
196		34
197		32
198		47
199		43
200		51
201		50
202		61
203		53
204		44
205		41
206		35
207		41
208		40
209		40
210		33
211		32
212		55
213		51
214		42
215		30
216		44
217		41
218		32
219		48
220		43
221		37
222		46
223		47
224		52
225		45
226		40
227		42
228		43
229		35
230		35
231		40
232		47
233		44
234		49
235		44
236		45
237		38
238		45
239		46
240		39
241		33
242		56
243		36
244		44
245		43
246		43
247		33
248		45
249		41
250		39
251		45
252		34
253		49
254		36
255		48
256		38
257		43
258		46
259		50
260		36
261		41
262		38
263		41
264		42
265		36
266		38
267		40
268		34
269		44
270		35
271		42
272		34
273		42
274		35
275		38
276		44
277		42
278		34
279		43
280		34
281		40
282		40
283		41
284		35
285		53
286		39
287		47
288		46
289		28
290		38
291		40
292		42
293		32
294		38
295		37
296		49
297		52
298		41
299		40
300		56
301		43
302		30
303		38
304		32
305		48
306		45
307		49
308		44
309		55
310		48
311		35
312		34
313		44
314		38
315		31
316		31
317		42
318		39
319		35
320		39
321		36
322		41
323		41
324		40
325		33
326		43
327		34
328		29
329		28
330		34
331		32
332		45
333		24
334		17
335		35
336		45
337		30
338		41
339		31
340		29
341		18
342		24
343		30
344		17
345		32
346		26
347		27
348		28
349		27
350		29
351		26
352		28
353		26
354		31
355		28
356		22
357		22
358		27
359		27
360		18
361		26
362		25
363		17
364		27
365		16
366		18
367		28
368		30
369		33
370		30
371		15
372		22
373		27
374		17
375		29
376		19
377		22
378		14
379		34
380		24
381		18
382		24
383		21
384		14
385		17
386		17
387		21
388		16
389		25
390		22
391		18
392		20
393		26
394		12
395		18
396		14
397		20
398		12
399		21
400		23
401		15
402		23
403		19
404		16
405		20
406		28
407		19
408		22
409		13
410		13
411		25
412		13
413		15
414		26
415		16
416		7
417		23
418		19
419		30
420		16
421		19
422		13
423		20
424		21
425		18
426		17
427		13
428		18
429		15
430		17
431		13
432		18
433		16
434		15
435		22
436		8
437		12
438		11
439		17
440		15
441		17
442		21
443		13
444		18
445		12
446		17
447		14
448		16
449		11
450		18
451		18
452		16
453		17
454		13
455		18
456		15
457		16
458		10
