Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.31
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:25:39
End Time:	April 15, 2020, 02:30:39
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	30	52	797	60	5	40
2	705	839	4241	3767	53	774

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		4
9		19
10		16
11		28
12		27
13		20
14		25
15		19
16		30
17		28
18		23
19		26
20		30
21		37
22		31
23		23
24		23
25		32
26		25
27		26
28		28
29		22
30		31
31		45
32		29
33		41
34		38
35		45
36		45
37		32
38		30
39		51
40		23
41		35
42		31
43		41
44		37
45		24
46		30
47		29
48		32
49		28
50		33
51		37
52		30
53		34
54		36
55		34
56		48
57		38
58		34
59		48
60		51
61		39
62		40
63		44
64		51
65		53
66		36
67		44
68		50
69		53
70		63
71		44
72		48
73		66
74		54
75		65
76		51
77		57
78		48
79		65
80		67
81		63
82		47
83		50
84		60
85		81
86		79
87		75
88		71
89		72
90		78
91		86
92		57
93		57
94		80
95		64
96		91
97		70
98		82
99		75
100		61
101		86
102		90
103		82
104		76
105		96
106		100
107		67
108		77
109		62
110		84
111		87
112		90
113		75
114		87
115		93
116		82
117		76
118		87
119		91
120		83
121		79
122		76
123		79
124		82
125		65
126		73
127		71
128		79
129		93
130		81
131		82
132		70
133		97
134		73
135		86
136		94
137		72
138		90
139		71
140		90
141		84
142		73
143		67
144		69
145		79
146		85
147		102
148		77
149		68
150		89
151		79
152		81
153		87
154		71
155		76
156		76
157		75
158		69
159		72
160		73
161		68
162		80
163		67
164		64
165		79
166		79
167		85
168		58
169		73
170		67
171		78
172		69
173		62
174		65
175		68
176		64
177		71
178		64
179		64
180		71
181		57
182		59
183		60
184		73
185		67
186		76
187		60
188		66
189		53
190		81
191		63
192		67
193		76
194		67
195		78
196		76
197		62
198		80
199		66
200		72
201		67
202		64
203		61
204		69
205		71
206		84
207		70
208		62
209		74
210		51
211		63
212		58
213		65
214		73
215		73
216		58
217		67
218		64
219		63
220		70
221		94
222		76
223		69
224		81
225		67
226		71
227		75
228		68
229		78
230		80
231		88
232		67
233		78
234		80
235		93
236		84
237		85
238		76
239		97
240		71
241		91
242		94
243		92
244		89
245		85
246		96
247		75
248		63
249		77
250		90
251		75
252		75
253		56
254		57
255		69
256		46
257		74
258		69
259		56
260		48
261		44
262		56
263		55
264		51
265		57
266		54
267		43
268		55
269		34
270		43
271		38
272		45
273		51
274		56
275		46
276		33
277		32
278		33
279		45
280		39
281		34
282		43
283		46
284		33
285		45
286		47
287		48
288		36
289		47
290		32
291		42
292		25
293		38
294		35
295		42
296		45
297		39
298		35
299		40
300		31
301		27
302		33
303		40
304		31
305		36
306		41
307		43
308		30
309		32
310		33
311		34
312		35
313		23
314		23
315		34
316		29
317		24
318		21
319		29
320		28
321		31
322		23
323		29
324		30
325		33
326		24
327		29
328		28
329		20
330		34
331		26
332		17
333		28
334		29
335		24
336		26
337		30
338		34
339		28
340		24
341		31
342		29
343		24
344		31
345		27
346		30
347		20
348		25
349		27
350		27
351		32
352		26
353		21
354		26
355		23
356		25
357		35
358		33
359		30
360		21
361		24
362		31
363		19
364		28
365		21
366		19
367		31
368		18
369		33
370		26
371		24
372		18
373		21
374		22
375		33
376		25
377		22
378		23
379		22
380		22
381		25
382		27
383		17
384		23
385		21
386		20
387		21
388		29
389		24
390		21
391		29
392		20
393		13
394		23
395		29
396		12
397		16
398		13
399		29
400		25
401		23
402		18
403		19
404		22
405		20
406		24
407		26
408		20
409		19
410		29
411		23
412		22
413		23
414		18
415		24
416		30
417		18
418		15
419		25
420		19
421		29
422		23
423		14
424		17
425		27
426		26
427		22
428		14
429		23
430		14
431		21
432		27
433		23
434		19
435		19
436		18
437		22
438		21
439		29
440		19
441		20
442		25
443		20
444		15
445		25
446		17
447		21
448		26
449		20
450		19
451		21
452		21
453		17
454		19
455		26
456		20
457		16
458		14
459		21
460		20
461		24
462		19
