Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.81
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 01:41:38
End Time:	April 15, 2020, 01:46:38
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2747	1528	25	721
2	250	313	18276	15481	24	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		3
16		0
17		11
18		139
19		159
20		192
21		195
22		216
23		197
24		210
25		219
26		233
27		208
28		237
29		218
30		247
31		253
32		271
33		277
34		261
35		279
36		275
37		275
38		288
39		286
40		292
41		305
42		272
43		345
44		312
45		311
46		302
47		322
48		311
49		315
50		302
51		279
52		311
53		348
54		351
55		293
56		306
57		335
58		329
59		315
60		290
61		327
62		310
63		303
64		323
65		328
66		291
67		310
68		335
69		300
70		323
71		319
72		318
73		313
74		306
75		322
76		316
77		323
78		293
79		289
80		319
81		313
82		311
83		321
84		338
85		356
86		298
87		332
88		333
89		364
90		385
91		402
92		397
93		397
94		388
95		391
96		413
97		369
98		335
99		341
100		327
101		320
102		323
103		331
104		243
105		287
106		280
107		306
108		318
109		290
110		300
111		300
112		271
113		305
114		276
115		284
116		275
117		287
118		279
119		263
120		241
121		258
122		280
123		271
124		265
125		235
126		234
127		233
128		265
129		252
130		251
131		209
132		238
133		217
134		223
135		179
136		213
137		200
138		222
139		236
140		197
141		202
142		184
143		179
144		181
145		176
146		192
147		176
148		194
149		183
150		161
151		214
152		195
153		181
154		194
155		182
156		188
157		169
158		187
159		184
160		175
161		167
162		157
163		191
164		184
165		172
166		166
167		154
168		153
169		160
170		165
171		127
172		149
173		158
174		152
175		137
176		134
177		130
178		138
179		120
180		111
181		128
182		119
183		117
184		97
185		110
186		114
187		103
188		101
189		84
190		93
191		91
192		75
193		87
194		67
195		91
196		77
197		79
198		71
199		84
200		79
201		73
202		71
203		71
204		68
205		63
206		69
207		62
208		62
209		65
210		58
211		60
212		57
213		58
214		57
215		61
216		78
217		54
218		58
219		45
220		53
221		52
222		63
223		58
224		52
225		43
226		45
227		64
228		52
229		66
230		59
231		58
232		72
233		47
234		49
235		43
236		51
237		61
238		52
239		57
240		52
241		52
242		54
243		51
244		43
245		59
246		61
247		60
248		53
249		58
250		70
251		67
252		62
253		66
254		60
255		97
256		94
257		115
258		135
259		133
260		178
261		198
262		230
263		225
264		270
265		295
266		361
267		386
268		399
269		455
270		489
271		529
272		570
273		648
274		637
275		629
276		680
277		633
278		685
279		654
280		723
281		626
282		670
283		598
284		598
285		540
286		524
287		489
288		454
289		378
290		346
291		331
292		272
293		232
294		194
295		193
296		142
297		123
298		114
299		84
300		82
301		66
302		59
303		44
304		45
305		45
306		37
307		36
308		34
309		29
310		41
311		28
312		22
313		27
314		20
315		24
316		24
317		34
318		28
319		25
320		24
321		21
322		24
323		18
324		29
325		22
326		22
327		30
328		27
329		29
330		21
331		31
332		22
333		18
334		17
335		27
336		15
337		18
338		23
339		27
340		24
341		26
342		27
343		20
344		23
345		31
346		17
347		20
348		15
349		22
350		22
351		29
352		32
353		24
354		22
355		30
356		26
357		27
358		28
359		28
360		22
361		29
362		20
363		25
364		21
365		23
366		22
367		30
368		31
369		28
370		22
371		19
372		23
373		18
374		28
375		26
376		17
377		21
378		25
379		20
380		24
381		20
382		22
383		20
384		17
385		29
386		14
387		17
388		30
389		27
390		11
391		15
392		21
393		18
394		24
395		25
396		23
397		24
398		18
399		25
400		24
401		18
402		16
403		21
404		26
405		32
406		20
407		25
408		31
409		18
410		30
411		17
412		21
413		33
414		14
415		18
416		20
417		27
418		18
419		23
420		15
421		29
422		21
423		34
424		19
425		24
426		33
427		29
428		28
429		22
430		27
431		17
432		20
433		32
434		20
435		27
436		18
437		15
438		15
439		25
440		22
441		24
442		19
443		20
444		25
445		19
446		26
447		32
448		24
449		18
450		24
451		19
452		23
453		25
454		28
455		21
456		16
457		21
458		20
459		23
460		24
461		29
