Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.81
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 01:25:42
End Time:	April 15, 2020, 01:30:43
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2791	1485	31	720
2	250	313	18625	15744	24	277

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		3
16		2
17		15
18		141
19		184
20		190
21		194
22		211
23		202
24		210
25		201
26		183
27		222
28		219
29		248
30		203
31		266
32		289
33		302
34		254
35		285
36		312
37		286
38		312
39		332
40		316
41		298
42		310
43		308
44		310
45		316
46		313
47		320
48		314
49		329
50		337
51		299
52		323
53		301
54		328
55		356
56		292
57		339
58		302
59		323
60		337
61		276
62		313
63		299
64		315
65		299
66		296
67		315
68		293
69		364
70		335
71		311
72		297
73		300
74		312
75		316
76		294
77		313
78		331
79		313
80		295
81		293
82		295
83		320
84		321
85		344
86		311
87		334
88		373
89		348
90		354
91		384
92		389
93		420
94		394
95		392
96		377
97		321
98		387
99		328
100		368
101		342
102		333
103		330
104		287
105		299
106		283
107		342
108		278
109		312
110		268
111		268
112		276
113		297
114		298
115		275
116		302
117		300
118		293
119		303
120		303
121		286
122		258
123		281
124		281
125		260
126		234
127		221
128		219
129		241
130		226
131		228
132		214
133		239
134		215
135		232
136		207
137		229
138		194
139		203
140		194
141		193
142		189
143		200
144		174
145		226
146		186
147		173
148		187
149		199
150		184
151		183
152		178
153		197
154		208
155		187
156		195
157		147
158		183
159		171
160		170
161		191
162		185
163		175
164		170
165		191
166		158
167		179
168		183
169		148
170		153
171		174
172		156
173		169
174		154
175		160
176		133
177		139
178		151
179		128
180		138
181		117
182		113
183		102
184		118
185		105
186		90
187		101
188		92
189		100
190		80
191		81
192		88
193		75
194		77
195		95
196		85
197		96
198		85
199		71
200		76
201		82
202		85
203		88
204		70
205		70
206		67
207		58
208		75
209		70
210		72
211		63
212		59
213		59
214		66
215		61
216		52
217		74
218		71
219		60
220		55
221		63
222		65
223		52
224		55
225		54
226		59
227		62
228		47
229		56
230		68
231		51
232		44
233		66
234		66
235		47
236		57
237		52
238		46
239		56
240		59
241		51
242		58
243		54
244		47
245		66
246		59
247		67
248		76
249		64
250		66
251		64
252		80
253		79
254		91
255		92
256		89
257		122
258		135
259		143
260		173
261		173
262		191
263		281
264		315
265		310
266		358
267		412
268		415
269		501
270		550
271		572
272		564
273		621
274		688
275		651
276		710
277		669
278		691
279		711
280		695
281		655
282		626
283		640
284		613
285		533
286		499
287		450
288		432
289		381
290		352
291		296
292		304
293		249
294		213
295		151
296		142
297		122
298		110
299		90
300		76
301		46
302		60
303		42
304		56
305		46
306		28
307		25
308		28
309		28
310		39
311		20
312		40
313		21
314		22
315		21
316		21
317		30
318		29
319		34
320		18
321		28
322		24
323		20
324		20
325		19
326		28
327		23
328		30
329		22
330		24
331		32
332		24
333		29
334		32
335		28
336		19
337		34
338		15
339		30
340		23
341		31
342		17
343		17
344		21
345		23
346		28
347		16
348		32
349		24
350		19
351		25
352		30
353		19
354		26
355		23
356		32
357		24
358		20
359		23
360		26
361		21
362		38
363		23
364		37
365		34
366		23
367		35
368		24
369		22
370		21
371		29
372		22
373		16
374		25
375		16
376		29
377		25
378		24
379		25
380		21
381		15
382		25
383		21
384		26
385		19
386		20
387		22
388		24
389		22
390		25
391		14
392		19
393		25
394		15
395		28
396		20
397		29
398		27
399		14
400		25
401		18
402		27
403		17
404		26
405		20
406		22
407		19
408		28
409		29
410		24
411		22
412		26
413		14
414		22
415		28
416		18
417		21
418		23
419		17
420		23
421		16
422		20
423		23
424		21
425		28
426		21
427		19
428		25
429		20
430		16
431		22
432		26
433		18
434		17
435		20
436		31
437		25
438		33
439		35
440		28
441		31
442		17
443		24
444		20
445		26
446		24
447		20
448		23
449		31
450		19
451		21
452		26
453		23
454		24
455		26
456		22
457		25
458		21
459		25
460		25
461		26
