Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.33
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:43:43
End Time:	April 15, 2020, 02:48:44
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	30	52	820	94	5	40
2	705	839	4351	3745	46	775

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		6
9		5
10		25
11		18
12		21
13		23
14		17
15		29
16		22
17		30
18		22
19		37
20		31
21		28
22		27
23		21
24		30
25		20
26		30
27		23
28		26
29		36
30		32
31		26
32		52
33		44
34		40
35		38
36		37
37		40
38		40
39		38
40		39
41		37
42		36
43		34
44		31
45		35
46		29
47		28
48		40
49		26
50		38
51		35
52		25
53		41
54		40
55		41
56		38
57		37
58		32
59		29
60		36
61		46
62		46
63		34
64		43
65		32
66		35
67		42
68		43
69		53
70		53
71		51
72		61
73		61
74		57
75		60
76		50
77		58
78		66
79		68
80		68
81		70
82		79
83		57
84		67
85		73
86		62
87		69
88		69
89		58
90		69
91		82
92		68
93		78
94		85
95		73
96		83
97		76
98		81
99		80
100		98
101		76
102		79
103		70
104		69
105		72
106		90
107		78
108		87
109		103
110		89
111		84
112		67
113		99
114		71
115		67
116		80
117		92
118		96
119		75
120		85
121		75
122		86
123		83
124		62
125		74
126		83
127		90
128		77
129		78
130		78
131		71
132		74
133		83
134		69
135		86
136		81
137		86
138		90
139		61
140		91
141		77
142		78
143		82
144		68
145		99
146		86
147		80
148		80
149		86
150		75
151		88
152		80
153		75
154		79
155		77
156		87
157		63
158		99
159		78
160		63
161		88
162		62
163		82
164		74
165		81
166		78
167		79
168		70
169		48
170		61
171		69
172		68
173		74
174		77
175		64
176		79
177		66
178		63
179		74
180		58
181		73
182		71
183		71
184		57
185		52
186		71
187		57
188		73
189		68
190		71
191		80
192		71
193		64
194		73
195		72
196		70
197		80
198		49
199		70
200		65
201		67
202		68
203		71
204		63
205		71
206		69
207		60
208		73
209		89
210		64
211		68
212		70
213		69
214		67
215		67
216		69
217		71
218		68
219		77
220		68
221		79
222		69
223		98
224		89
225		79
226		61
227		100
228		87
229		80
230		83
231		82
232		87
233		83
234		88
235		83
236		91
237		89
238		81
239		63
240		81
241		77
242		83
243		80
244		81
245		80
246		75
247		83
248		85
249		85
250		73
251		70
252		90
253		65
254		70
255		83
256		64
257		65
258		53
259		76
260		56
261		47
262		63
263		69
264		62
265		51
266		45
267		63
268		53
269		44
270		55
271		33
272		52
273		47
274		41
275		38
276		41
277		39
278		53
279		44
280		45
281		43
282		45
283		49
284		40
285		51
286		39
287		38
288		34
289		33
290		35
291		24
292		34
293		40
294		45
295		31
296		41
297		31
298		40
299		30
300		31
301		42
302		39
303		28
304		46
305		36
306		49
307		35
308		31
309		34
310		45
311		37
312		28
313		30
314		41
315		25
316		21
317		30
318		32
319		33
320		26
321		32
322		33
323		38
324		26
325		28
326		33
327		26
328		23
329		30
330		23
331		18
332		40
333		40
334		29
335		24
336		19
337		30
338		27
339		34
340		28
341		23
342		27
343		28
344		38
345		29
346		28
347		32
348		22
349		26
350		18
351		34
352		28
353		30
354		22
355		25
356		20
357		41
358		32
359		31
360		22
361		28
362		18
363		26
364		28
365		27
366		25
367		25
368		27
369		37
370		25
371		21
372		20
373		21
374		25
375		19
376		28
377		23
378		28
379		23
380		23
381		21
382		22
383		24
384		18
385		19
386		21
387		15
388		22
389		18
390		12
391		22
392		21
393		25
394		24
395		22
396		23
397		20
398		20
399		19
400		25
401		22
402		22
403		17
404		24
405		27
406		26
407		29
408		15
409		18
410		23
411		20
412		21
413		25
414		20
415		31
416		26
417		31
418		19
419		19
420		27
421		19
422		21
423		24
424		26
425		26
426		18
427		22
428		26
429		21
430		20
431		13
432		19
433		25
434		18
435		11
436		30
437		30
438		27
439		28
440		18
441		22
442		19
443		20
444		15
445		16
446		19
447		21
448		25
449		25
450		27
451		14
452		16
453		14
454		18
455		25
456		18
457		21
458		17
459		24
460		26
461		25
462		24
