Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.81
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:24:27
End Time:	April 15, 2020, 02:29:27
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2925	1662	35	721
2	250	313	19056	15947	25	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		1
14		1
15		1
16		4
17		10
18		165
19		186
20		180
21		153
22		187
23		225
24		187
25		231
26		214
27		226
28		211
29		240
30		260
31		274
32		286
33		256
34		279
35		271
36		283
37		301
38		279
39		300
40		308
41		322
42		298
43		314
44		278
45		309
46		333
47		311
48		327
49		303
50		318
51		339
52		328
53		289
54		307
55		307
56		315
57		279
58		339
59		280
60		315
61		314
62		309
63		311
64		309
65		307
66		314
67		318
68		305
69		292
70		324
71		333
72		322
73		316
74		297
75		321
76		307
77		312
78		323
79		312
80		304
81		309
82		293
83		330
84		336
85		306
86		324
87		342
88		380
89		425
90		387
91		337
92		402
93		370
94		373
95		393
96		386
97		368
98		374
99		340
100		354
101		314
102		342
103		307
104		303
105		300
106		307
107		283
108		281
109		301
110		270
111		305
112		272
113		304
114		296
115		262
116		312
117		269
118		290
119		261
120		275
121		266
122		269
123		274
124		279
125		263
126		259
127		238
128		241
129		236
130		248
131		228
132		235
133		236
134		209
135		233
136		218
137		190
138		172
139		217
140		187
141		188
142		189
143		198
144		181
145		206
146		210
147		215
148		184
149		182
150		196
151		207
152		174
153		173
154		186
155		185
156		201
157		197
158		182
159		199
160		173
161		173
162		179
163		194
164		185
165		171
166		168
167		156
168		157
169		140
170		158
171		179
172		151
173		159
174		157
175		163
176		135
177		129
178		142
179		116
180		158
181		131
182		93
183		123
184		99
185		97
186		101
187		94
188		94
189		92
190		94
191		75
192		95
193		78
194		89
195		84
196		75
197		88
198		93
199		89
200		80
201		72
202		84
203		79
204		64
205		77
206		59
207		64
208		72
209		65
210		67
211		74
212		73
213		54
214		62
215		61
216		55
217		74
218		47
219		47
220		58
221		63
222		48
223		60
224		61
225		56
226		57
227		65
228		54
229		49
230		54
231		57
232		47
233		48
234		60
235		48
236		59
237		51
238		47
239		40
240		49
241		56
242		45
243		54
244		49
245		51
246		45
247		69
248		55
249		67
250		69
251		66
252		77
253		74
254		63
255		77
256		107
257		119
258		111
259		139
260		175
261		194
262		204
263		287
264		289
265		285
266		361
267		396
268		423
269		432
270		498
271		569
272		601
273		578
274		679
275		685
276		699
277		714
278		759
279		686
280		706
281		706
282		651
283		671
284		626
285		588
286		508
287		475
288		464
289		410
290		391
291		335
292		277
293		260
294		233
295		199
296		160
297		130
298		124
299		94
300		85
301		74
302		62
303		65
304		42
305		40
306		35
307		43
308		32
309		20
310		42
311		32
312		28
313		32
314		33
315		25
316		22
317		24
318		17
319		25
320		20
321		17
322		17
323		19
324		22
325		21
326		29
327		20
328		25
329		27
330		33
331		25
332		36
333		32
334		30
335		28
336		29
337		26
338		24
339		27
340		21
341		29
342		17
343		28
344		18
345		31
346		21
347		25
348		23
349		32
350		26
351		27
352		25
353		20
354		27
355		25
356		26
357		27
358		34
359		21
360		36
361		26
362		20
363		37
364		28
365		17
366		26
367		29
368		33
369		29
370		22
371		28
372		15
373		21
374		26
375		28
376		24
377		29
378		26
379		18
380		29
381		28
382		25
383		15
384		24
385		15
386		25
387		22
388		26
389		26
390		21
391		26
392		25
393		24
394		24
395		20
396		25
397		27
398		19
399		17
400		13
401		22
402		25
403		25
404		18
405		19
406		20
407		19
408		26
409		18
410		17
411		20
412		24
413		25
414		24
415		27
416		25
417		23
418		15
419		19
420		29
421		36
422		21
423		24
424		26
425		28
426		19
427		17
428		30
429		26
430		23
431		23
432		15
433		24
434		28
435		22
436		25
437		28
438		20
439		26
440		25
441		23
442		24
443		21
444		17
445		26
446		29
447		20
448		30
449		17
450		28
451		26
452		21
453		20
454		14
455		29
456		27
457		25
458		14
459		19
460		35
461		18
