Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.24
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 11:36:27
End Time:	April 21, 2020, 11:41:28
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1746	971	10	679
2	43	82	769	287	14	61
3	156	187	2264	457	6	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		1
6		1
7		0
8		5
9		7
10		16
11		8
12		10
13		9
14		11
15		10
16		7
17		14
18		13
19		12
20		9
21		7
22		11
23		12
24		7
25		4
26		15
27		7
28		6
29		3
30		19
31		14
32		10
33		18
34		11
35		10
36		13
37		15
38		6
39		9
40		20
41		11
42		11
43		13
44		10
45		11
46		13
47		16
48		25
49		22
50		16
51		19
52		19
53		22
54		20
55		30
56		25
57		25
58		27
59		24
60		26
61		31
62		27
63		27
64		15
65		19
66		28
67		31
68		21
69		24
70		8
71		19
72		13
73		14
74		11
75		15
76		13
77		11
78		19
79		17
80		17
81		12
82		14
83		16
84		23
85		15
86		24
87		16
88		24
89		21
90		27
91		22
92		19
93		19
94		21
95		16
96		17
97		19
98		26
99		25
100		25
101		19
102		27
103		18
104		26
105		26
106		27
107		29
108		28
109		22
110		39
111		33
112		36
113		34
114		36
115		42
116		30
117		26
118		22
119		33
120		37
121		28
122		34
123		39
124		33
125		38
126		41
127		43
128		46
129		36
130		34
131		50
132		33
133		43
134		49
135		50
136		38
137		34
138		54
139		57
140		49
141		47
142		46
143		49
144		41
145		48
146		49
147		52
148		51
149		63
150		55
151		74
152		61
153		48
154		59
155		59
156		79
157		64
158		79
159		64
160		78
161		61
162		89
163		81
164		88
165		90
166		74
167		100
168		72
169		75
170		113
171		79
172		81
173		75
174		69
175		52
176		81
177		64
178		63
179		63
180		54
181		78
182		40
183		38
184		62
185		59
186		43
187		56
188		43
189		35
190		50
191		48
192		40
193		40
194		38
195		56
196		41
197		57
198		49
199		52
200		38
201		49
202		50
203		40
204		39
205		42
206		50
207		32
208		41
209		43
210		48
211		35
212		45
213		42
214		41
215		38
216		53
217		53
218		39
219		36
220		39
221		43
222		53
223		48
224		44
225		43
226		31
227		39
228		32
229		42
230		46
231		33
232		39
233		45
234		50
235		40
236		36
237		36
238		28
239		47
240		30
241		43
242		37
243		46
244		54
245		38
246		40
247		43
248		38
249		28
250		30
251		49
252		37
253		43
254		35
255		34
256		37
257		40
258		43
259		38
260		38
261		32
262		46
263		39
264		27
265		46
266		33
267		39
268		45
269		43
270		29
271		38
272		37
273		37
274		40
275		37
276		40
277		33
278		35
279		35
280		39
281		44
282		43
283		41
284		31
285		36
286		42
287		28
288		44
289		38
290		34
291		40
292		32
293		26
294		44
295		45
296		49
297		31
298		47
299		39
300		35
301		32
302		39
303		37
304		37
305		40
306		35
307		40
308		39
309		40
310		43
311		33
312		35
313		49
314		51
315		40
316		31
317		32
318		26
319		25
320		39
321		38
322		23
323		31
324		30
325		27
326		35
327		33
328		41
329		23
330		32
331		22
332		28
333		20
334		27
335		35
336		32
337		31
338		33
339		17
340		32
341		31
342		26
343		24
344		32
345		27
346		22
347		23
348		31
349		21
350		25
351		21
352		31
353		22
354		24
355		19
356		18
357		30
358		19
359		21
360		26
361		26
362		23
363		21
364		22
365		14
366		19
367		26
368		19
369		19
370		23
371		16
372		22
373		28
374		20
375		29
376		30
377		19
378		22
379		17
380		19
381		23
382		16
383		15
384		28
385		23
386		21
387		19
388		22
389		16
390		20
391		14
392		19
393		19
394		15
395		17
396		17
397		23
398		18
399		18
400		17
401		20
402		15
403		21
404		14
405		25
406		26
407		21
408		26
409		20
410		23
411		14
412		15
413		18
414		21
415		17
416		19
417		11
418		20
419		15
420		15
421		15
422		26
423		18
424		17
425		14
426		24
427		15
428		20
429		18
430		17
431		14
432		17
433		23
434		25
435		12
436		16
437		17
438		16
439		13
440		11
441		16
442		14
443		26
444		13
445		14
446		11
447		14
448		16
449		12
450		21
451		15
452		13
453		16
454		15
455		19
456		26
457		16
458		20
