Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.81
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:59:24
End Time:	April 15, 2020, 01:04:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2916	1654	33	721
2	250	313	19344	17007	24	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		0
16		1
17		13
18		160
19		183
20		175
21		236
22		190
23		215
24		222
25		198
26		214
27		238
28		203
29		241
30		238
31		267
32		269
33		268
34		283
35		319
36		284
37		300
38		282
39		287
40		269
41		295
42		299
43		304
44		304
45		312
46		318
47		295
48		314
49		341
50		316
51		318
52		342
53		325
54		310
55		289
56		305
57		293
58		312
59		298
60		362
61		305
62		311
63		304
64		331
65		344
66		328
67		329
68		283
69		304
70		314
71		312
72		293
73		338
74		333
75		312
76		295
77		285
78		308
79		318
80		284
81		324
82		320
83		302
84		304
85		333
86		308
87		320
88		352
89		365
90		404
91		370
92		393
93		313
94		386
95		385
96		354
97		366
98		374
99		346
100		332
101		325
102		323
103		291
104		318
105		320
106		263
107		278
108		276
109		288
110		314
111		295
112		264
113		277
114		293
115		249
116		317
117		315
118		295
119		292
120		262
121		274
122		265
123		254
124		303
125		280
126		258
127		248
128		229
129		239
130		219
131		215
132		240
133		198
134		242
135		219
136		235
137		234
138		204
139		210
140		196
141		222
142		242
143		207
144		208
145		160
146		202
147		207
148		201
149		211
150		190
151		191
152		205
153		191
154		179
155		208
156		188
157		192
158		189
159		229
160		163
161		177
162		191
163		201
164		165
165		196
166		196
167		200
168		162
169		178
170		155
171		165
172		190
173		165
174		162
175		163
176		154
177		141
178		133
179		140
180		131
181		126
182		110
183		119
184		112
185		126
186		112
187		105
188		93
189		81
190		93
191		99
192		72
193		84
194		93
195		78
196		69
197		87
198		74
199		74
200		66
201		75
202		71
203		68
204		58
205		81
206		79
207		69
208		59
209		55
210		52
211		85
212		59
213		59
214		69
215		59
216		60
217		53
218		59
219		51
220		63
221		50
222		63
223		45
224		63
225		56
226		54
227		55
228		53
229		60
230		50
231		42
232		35
233		52
234		54
235		58
236		48
237		43
238		37
239		46
240		49
241		52
242		56
243		54
244		47
245		46
246		49
247		55
248		45
249		44
250		57
251		60
252		70
253		68
254		73
255		70
256		97
257		100
258		117
259		135
260		172
261		197
262		191
263		263
264		296
265		339
266		382
267		396
268		400
269		479
270		546
271		550
272		630
273		668
274		651
275		724
276		659
277		712
278		729
279		741
280		678
281		677
282		740
283		689
284		608
285		580
286		524
287		512
288		463
289		402
290		369
291		318
292		317
293		298
294		201
295		205
296		168
297		156
298		129
299		102
300		89
301		87
302		63
303		65
304		58
305		46
306		31
307		22
308		27
309		39
310		28
311		37
312		28
313		16
314		20
315		20
316		18
317		23
318		27
319		21
320		29
321		26
322		16
323		24
324		30
325		26
326		26
327		25
328		28
329		26
330		24
331		17
332		22
333		28
334		23
335		23
336		25
337		26
338		25
339		22
340		28
341		38
342		24
343		25
344		23
345		23
346		23
347		23
348		30
349		29
350		22
351		22
352		32
353		28
354		18
355		30
356		26
357		20
358		28
359		23
360		22
361		32
362		22
363		17
364		22
365		27
366		30
367		33
368		20
369		24
370		32
371		23
372		35
373		25
374		19
375		14
376		21
377		21
378		22
379		22
380		23
381		18
382		25
383		23
384		22
385		21
386		20
387		17
388		22
389		26
390		18
391		23
392		21
393		26
394		30
395		20
396		20
397		20
398		24
399		22
400		24
401		25
402		23
403		29
404		16
405		20
406		22
407		31
408		25
409		34
410		15
411		25
412		23
413		20
414		24
415		15
416		23
417		22
418		18
419		27
420		24
421		25
422		24
423		29
424		21
425		31
426		18
427		26
428		19
429		21
430		21
431		27
432		32
433		40
434		25
435		28
436		26
437		23
438		30
439		17
440		19
441		30
442		24
443		27
444		28
445		24
446		29
447		28
448		29
449		25
450		20
451		27
452		24
453		20
454		31
455		31
456		25
457		26
458		17
459		20
460		21
461		26
