Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.8
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 01:31:45
End Time:	April 15, 2020, 01:36:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2718	1107	14	721
2	250	313	18236	15419	25	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		3
15		1
16		3
17		12
18		147
19		160
20		171
21		178
22		185
23		226
24		212
25		188
26		250
27		214
28		229
29		251
30		269
31		229
32		240
33		256
34		256
35		295
36		274
37		303
38		299
39		288
40		287
41		259
42		299
43		318
44		269
45		300
46		301
47		333
48		311
49		269
50		296
51		310
52		341
53		311
54		292
55		334
56		302
57		320
58		336
59		317
60		304
61		320
62		307
63		327
64		277
65		303
66		318
67		277
68		319
69		290
70		307
71		289
72		312
73		289
74		325
75		323
76		283
77		310
78		330
79		313
80		289
81		304
82		299
83		325
84		315
85		332
86		303
87		325
88		350
89		366
90		367
91		403
92		388
93		395
94		367
95		369
96		353
97		369
98		378
99		354
100		324
101		316
102		297
103		319
104		332
105		300
106		277
107		291
108		271
109		295
110		308
111		273
112		278
113		269
114		259
115		300
116		284
117		304
118		295
119		306
120		276
121		236
122		252
123		249
124		251
125		291
126		235
127		272
128		255
129		246
130		234
131		202
132		231
133		217
134		217
135		223
136		208
137		209
138		197
139		213
140		206
141		219
142		196
143		178
144		189
145		201
146		176
147		194
148		177
149		202
150		166
151		195
152		161
153		176
154		156
155		171
156		224
157		180
158		176
159		166
160		177
161		185
162		172
163		179
164		194
165		171
166		161
167		175
168		184
169		188
170		182
171		166
172		172
173		162
174		166
175		145
176		155
177		139
178		127
179		147
180		136
181		143
182		111
183		114
184		122
185		100
186		95
187		99
188		85
189		93
190		82
191		80
192		95
193		79
194		85
195		82
196		75
197		83
198		77
199		67
200		57
201		63
202		58
203		82
204		72
205		73
206		66
207		68
208		53
209		57
210		56
211		69
212		56
213		53
214		53
215		63
216		53
217		60
218		46
219		60
220		43
221		71
222		51
223		61
224		49
225		52
226		54
227		58
228		57
229		53
230		56
231		58
232		62
233		53
234		66
235		61
236		72
237		56
238		43
239		55
240		75
241		65
242		61
243		63
244		57
245		42
246		63
247		49
248		55
249		71
250		70
251		56
252		78
253		70
254		101
255		114
256		118
257		127
258		122
259		158
260		174
261		197
262		212
263		234
264		264
265		291
266		343
267		384
268		427
269		459
270		479
271		557
272		598
273		626
274		604
275		649
276		626
277		691
278		656
279		678
280		661
281		634
282		593
283		609
284		559
285		515
286		524
287		494
288		440
289		416
290		356
291		289
292		263
293		231
294		213
295		178
296		148
297		144
298		122
299		101
300		83
301		75
302		54
303		55
304		45
305		44
306		33
307		35
308		25
309		25
310		26
311		37
312		23
313		23
314		26
315		22
316		19
317		21
318		30
319		25
320		26
321		26
322		22
323		11
324		29
325		19
326		31
327		16
328		27
329		22
330		23
331		24
332		25
333		26
334		32
335		16
336		23
337		30
338		21
339		24
340		24
341		30
342		27
343		32
344		26
345		31
346		24
347		31
348		31
349		19
350		21
351		28
352		25
353		29
354		17
355		22
356		19
357		23
358		27
359		23
360		31
361		20
362		24
363		32
364		22
365		32
366		28
367		26
368		34
369		22
370		19
371		18
372		19
373		14
374		17
375		20
376		37
377		27
378		22
379		22
380		34
381		35
382		23
383		14
384		32
385		17
386		25
387		19
388		21
389		14
390		25
391		17
392		25
393		23
394		21
395		28
396		20
397		17
398		32
399		23
400		22
401		16
402		25
403		22
404		20
405		28
406		16
407		20
408		27
409		26
410		22
411		21
412		21
413		17
414		20
415		30
416		22
417		30
418		20
419		30
420		23
421		15
422		19
423		32
424		24
425		25
426		15
427		17
428		23
429		23
430		18
431		20
432		17
433		18
434		30
435		22
436		24
437		22
438		24
439		23
440		20
441		26
442		12
443		14
444		17
445		25
446		29
447		25
448		22
449		27
450		25
451		23
452		22
453		22
454		30
455		20
456		25
457		19
458		28
459		17
460		34
461		21
