Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	1000.81
Elapsed Live Time:	1000.0
Start Time:	April 21, 2020, 12:19:08
End Time:	April 21, 2020, 12:35:49
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	5615	2432	43	680
2	43	82	4081	1820	17	60
3	156	187	7328	1631	18	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		2
7		1
8		23
9		38
10		40
11		37
12		45
13		28
14		39
15		39
16		46
17		39
18		25
19		38
20		49
21		27
22		31
23		37
24		19
25		29
26		40
27		38
28		34
29		31
30		42
31		37
32		40
33		42
34		57
35		27
36		39
37		39
38		37
39		39
40		43
41		38
42		39
43		55
44		56
45		56
46		78
47		68
48		84
49		86
50		114
51		114
52		145
53		132
54		140
55		159
56		158
57		175
58		190
59		152
60		155
61		180
62		146
63		144
64		128
65		123
66		114
67		87
68		114
69		85
70		70
71		84
72		66
73		71
74		58
75		48
76		65
77		67
78		57
79		60
80		64
81		53
82		80
83		61
84		55
85		51
86		59
87		55
88		70
89		75
90		81
91		52
92		77
93		69
94		70
95		84
96		91
97		71
98		80
99		76
100		88
101		74
102		99
103		91
104		89
105		95
106		103
107		107
108		89
109		118
110		105
111		90
112		120
113		123
114		111
115		112
116		113
117		121
118		142
119		104
120		119
121		141
122		137
123		125
124		161
125		142
126		141
127		177
128		153
129		169
130		163
131		165
132		179
133		176
134		152
135		158
136		179
137		209
138		196
139		164
140		171
141		176
142		146
143		153
144		182
145		160
146		186
147		136
148		176
149		170
150		175
151		158
152		162
153		162
154		204
155		201
156		185
157		199
158		210
159		227
160		232
161		258
162		247
163		250
164		260
165		285
166		250
167		279
168		264
169		262
170		245
171		276
172		240
173		286
174		257
175		250
176		267
177		225
178		208
179		184
180		234
181		194
182		195
183		184
184		160
185		189
186		170
187		156
188		162
189		150
190		149
191		165
192		156
193		130
194		148
195		129
196		148
197		141
198		150
199		151
200		171
201		144
202		136
203		121
204		129
205		127
206		153
207		140
208		136
209		132
210		156
211		148
212		163
213		137
214		121
215		141
216		132
217		147
218		142
219		146
220		135
221		146
222		165
223		127
224		151
225		145
226		134
227		153
228		163
229		141
230		127
231		145
232		125
233		129
234		134
235		136
236		118
237		142
238		155
239		149
240		117
241		147
242		129
243		131
244		150
245		130
246		116
247		133
248		137
249		138
250		125
251		120
252		141
253		127
254		153
255		118
256		147
257		136
258		132
259		142
260		135
261		119
262		138
263		124
264		131
265		122
266		125
267		127
268		136
269		114
270		145
271		147
272		131
273		130
274		129
275		136
276		134
277		136
278		128
279		136
280		123
281		118
282		150
283		139
284		161
285		140
286		139
287		131
288		136
289		140
290		136
291		144
292		141
293		157
294		139
295		157
296		119
297		142
298		136
299		141
300		132
301		115
302		140
303		120
304		128
305		132
306		119
307		141
308		125
309		138
310		131
311		140
312		121
313		128
314		138
315		134
316		148
317		126
318		131
319		115
320		117
321		109
322		121
323		122
324		119
325		102
326		127
327		103
328		133
329		111
330		98
331		121
332		114
333		107
334		97
335		108
336		115
337		105
338		109
339		88
340		114
341		83
342		77
343		112
344		106
345		91
346		112
347		83
348		74
349		89
350		100
351		81
352		78
353		85
354		73
355		85
356		97
357		81
358		96
359		76
360		94
361		79
362		97
363		95
364		79
365		80
366		83
367		73
368		81
369		56
370		72
371		80
372		93
373		71
374		81
375		77
376		75
377		70
378		72
379		73
380		64
381		73
382		76
383		69
384		78
385		62
386		70
387		73
388		67
389		70
390		57
391		72
392		74
393		52
394		67
395		63
396		43
397		61
398		69
399		74
400		61
401		52
402		65
403		74
404		57
405		65
406		61
407		56
408		66
409		49
410		62
411		70
412		63
413		64
414		57
415		57
416		67
417		56
418		47
419		49
420		58
421		49
422		51
423		60
424		57
425		55
426		56
427		61
428		53
429		60
430		63
431		46
432		54
433		62
434		59
435		49
436		43
437		50
438		57
439		61
440		49
441		60
442		51
443		57
444		62
445		47
446		51
447		57
448		47
449		62
450		49
451		50
452		48
453		44
454		55
455		63
456		52
457		51
