Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	1000.81
Elapsed Live Time:	1000.0
Start Time:	April 21, 2020, 12:37:02
End Time:	April 21, 2020, 12:53:43
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	5735	2249	13	680
2	43	82	4539	2378	16	60
3	156	187	7325	1756	18	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		5
6		1
7		2
8		11
9		32
10		38
11		34
12		44
13		37
14		38
15		48
16		37
17		37
18		42
19		43
20		43
21		40
22		28
23		23
24		37
25		43
26		46
27		37
28		32
29		33
30		34
31		43
32		33
33		38
34		36
35		48
36		37
37		47
38		45
39		48
40		38
41		58
42		42
43		58
44		55
45		58
46		71
47		84
48		88
49		97
50		128
51		128
52		157
53		147
54		179
55		174
56		195
57		189
58		200
59		179
60		208
61		196
62		159
63		180
64		157
65		126
66		131
67		134
68		101
69		97
70		86
71		79
72		66
73		73
74		82
75		61
76		74
77		61
78		59
79		50
80		66
81		48
82		58
83		69
84		65
85		63
86		54
87		68
88		57
89		71
90		63
91		58
92		82
93		67
94		86
95		83
96		82
97		81
98		95
99		94
100		90
101		84
102		65
103		106
104		102
105		108
106		84
107		99
108		109
109		116
110		82
111		104
112		88
113		107
114		136
115		114
116		105
117		114
118		141
119		160
120		150
121		132
122		133
123		149
124		155
125		131
126		149
127		157
128		177
129		185
130		184
131		183
132		160
133		168
134		180
135		180
136		171
137		173
138		144
139		161
140		158
141		168
142		164
143		153
144		167
145		174
146		161
147		159
148		150
149		171
150		166
151		167
152		185
153		204
154		193
155		167
156		197
157		223
158		226
159		206
160		244
161		265
162		275
163		262
164		248
165		241
166		274
167		277
168		285
169		296
170		279
171		285
172		253
173		257
174		245
175		241
176		259
177		203
178		206
179		198
180		188
181		186
182		190
183		170
184		169
185		165
186		157
187		155
188		152
189		195
190		155
191		162
192		143
193		148
194		142
195		157
196		150
197		130
198		149
199		137
200		155
201		126
202		139
203		145
204		150
205		121
206		154
207		152
208		154
209		145
210		138
211		148
212		137
213		144
214		155
215		148
216		135
217		124
218		137
219		141
220		153
221		128
222		165
223		149
224		143
225		118
226		142
227		131
228		155
229		130
230		127
231		139
232		134
233		132
234		137
235		135
236		116
237		125
238		125
239		148
240		134
241		115
242		118
243		140
244		136
245		131
246		135
247		114
248		145
249		143
250		126
251		129
252		136
253		126
254		116
255		137
256		153
257		133
258		131
259		131
260		139
261		130
262		126
263		147
264		133
265		110
266		134
267		122
268		125
269		133
270		150
271		141
272		143
273		138
274		132
275		158
276		143
277		123
278		124
279		147
280		130
281		134
282		136
283		118
284		118
285		151
286		151
287		117
288		132
289		149
290		137
291		147
292		163
293		138
294		122
295		153
296		140
297		143
298		120
299		118
300		113
301		154
302		158
303		107
304		148
305		149
306		145
307		122
308		131
309		140
310		143
311		127
312		127
313		128
314		120
315		134
316		105
317		115
318		124
319		137
320		131
321		122
322		100
323		101
324		108
325		96
326		107
327		144
328		107
329		110
330		130
331		97
332		101
333		87
334		105
335		100
336		88
337		99
338		79
339		83
340		87
341		108
342		91
343		88
344		89
345		95
346		90
347		88
348		101
349		80
350		88
351		107
352		75
353		80
354		85
355		89
356		80
357		75
358		69
359		79
360		86
361		78
362		65
363		74
364		83
365		62
366		72
367		86
368		76
369		86
370		71
371		86
372		78
373		72
374		76
375		78
376		75
377		70
378		66
379		84
380		83
381		61
382		73
383		73
384		63
385		75
386		81
387		71
388		62
389		77
390		66
391		64
392		62
393		76
394		63
395		43
396		77
397		54
398		68
399		65
400		60
401		67
402		60
403		65
404		71
405		69
406		61
407		61
408		54
409		65
410		60
411		52
412		67
413		53
414		70
415		70
416		65
417		54
418		61
419		63
420		52
421		55
422		77
423		56
424		59
425		66
426		64
427		57
428		46
429		60
430		59
431		56
432		57
433		43
434		60
435		53
436		59
437		44
438		46
439		55
440		47
441		65
442		55
443		47
444		52
445		72
446		55
447		46
448		60
449		65
450		35
451		53
452		56
453		49
454		46
455		52
456		53
457		70
