Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.82
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:52:41
End Time:	April 15, 2020, 12:57:42
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2859	1292	26	721
2	250	313	19852	17099	23	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		2
16		0
17		15
18		158
19		185
20		187
21		192
22		217
23		245
24		205
25		230
26		216
27		216
28		262
29		288
30		239
31		228
32		254
33		263
34		297
35		279
36		287
37		323
38		298
39		290
40		315
41		300
42		314
43		378
44		298
45		316
46		314
47		331
48		300
49		327
50		316
51		273
52		310
53		302
54		312
55		337
56		308
57		320
58		301
59		314
60		296
61		347
62		330
63		312
64		290
65		328
66		311
67		292
68		353
69		283
70		330
71		303
72		297
73		317
74		301
75		318
76		302
77		295
78		299
79		336
80		284
81		284
82		345
83		320
84		316
85		316
86		320
87		347
88		362
89		372
90		382
91		396
92		398
93		401
94		383
95		409
96		398
97		348
98		364
99		374
100		367
101		348
102		332
103		313
104		310
105		289
106		311
107		284
108		323
109		310
110		269
111		279
112		297
113		307
114		263
115		287
116		292
117		284
118		309
119		297
120		284
121		265
122		287
123		281
124		276
125		264
126		276
127		250
128		226
129		235
130		261
131		250
132		227
133		224
134		222
135		203
136		212
137		247
138		244
139		226
140		219
141		223
142		190
143		177
144		196
145		195
146		203
147		187
148		189
149		199
150		184
151		182
152		188
153		181
154		233
155		184
156		177
157		182
158		177
159		188
160		219
161		203
162		198
163		175
164		193
165		169
166		180
167		192
168		190
169		185
170		185
171		179
172		183
173		141
174		140
175		149
176		176
177		144
178		164
179		138
180		154
181		144
182		131
183		124
184		104
185		112
186		123
187		101
188		104
189		112
190		85
191		86
192		99
193		83
194		74
195		75
196		85
197		67
198		81
199		85
200		80
201		73
202		72
203		62
204		67
205		61
206		80
207		68
208		63
209		59
210		70
211		64
212		61
213		68
214		44
215		59
216		76
217		49
218		57
219		56
220		62
221		70
222		45
223		58
224		69
225		48
226		42
227		46
228		61
229		45
230		51
231		57
232		45
233		43
234		44
235		45
236		46
237		45
238		50
239		40
240		43
241		46
242		47
243		46
244		57
245		44
246		43
247		47
248		48
249		50
250		61
251		55
252		69
253		67
254		87
255		80
256		116
257		120
258		117
259		152
260		173
261		197
262		229
263		247
264		285
265		326
266		382
267		394
268		441
269		535
270		483
271		602
272		646
273		612
274		668
275		694
276		788
277		727
278		754
279		743
280		743
281		672
282		700
283		714
284		649
285		591
286		589
287		516
288		472
289		413
290		378
291		372
292		344
293		260
294		229
295		209
296		169
297		141
298		129
299		95
300		73
301		66
302		72
303		56
304		38
305		42
306		46
307		21
308		36
309		32
310		40
311		26
312		27
313		42
314		28
315		20
316		26
317		18
318		23
319		31
320		22
321		21
322		30
323		22
324		26
325		20
326		38
327		20
328		30
329		27
330		14
331		32
332		33
333		22
334		13
335		24
336		27
337		27
338		22
339		23
340		20
341		21
342		27
343		19
344		27
345		24
346		27
347		31
348		17
349		32
350		30
351		23
352		25
353		23
354		35
355		22
356		33
357		20
358		25
359		28
360		33
361		29
362		18
363		32
364		24
365		22
366		42
367		27
368		31
369		28
370		28
371		26
372		22
373		16
374		26
375		22
376		22
377		21
378		24
379		29
380		24
381		18
382		26
383		22
384		23
385		25
386		18
387		26
388		21
389		29
390		31
391		32
392		19
393		21
394		24
395		16
396		17
397		23
398		24
399		31
400		31
401		23
402		19
403		19
404		34
405		30
406		25
407		23
408		27
409		25
410		33
411		27
412		24
413		23
414		26
415		20
416		13
417		25
418		21
419		19
420		24
421		25
422		16
423		27
424		22
425		28
426		24
427		25
428		24
429		26
430		19
431		22
432		24
433		29
434		20
435		22
436		20
437		18
438		25
439		19
440		23
441		28
442		14
443		24
444		27
445		11
446		26
447		18
448		29
449		25
450		21
451		23
452		21
453		23
454		9
455		33
456		21
457		28
458		35
459		26
460		29
461		25
