Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.82
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 12:05:08
End Time:	April 15, 2020, 12:10:09
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2930	1928	33	724
2	250	313	19110	16421	24	279

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		1
16		4
17		15
18		133
19		171
20		170
21		181
22		221
23		209
24		225
25		216
26		228
27		215
28		237
29		245
30		240
31		255
32		302
33		257
34		246
35		272
36		265
37		298
38		295
39		300
40		295
41		300
42		308
43		288
44		301
45		316
46		304
47		250
48		303
49		328
50		318
51		339
52		293
53		315
54		268
55		286
56		299
57		314
58		327
59		325
60		300
61		290
62		279
63		307
64		316
65		327
66		295
67		290
68		333
69		314
70		327
71		301
72		294
73		318
74		322
75		325
76		326
77		327
78		299
79		296
80		306
81		303
82		302
83		297
84		298
85		302
86		332
87		318
88		383
89		353
90		371
91		393
92		377
93		398
94		380
95		382
96		350
97		351
98		371
99		374
100		316
101		323
102		332
103		329
104		335
105		307
106		279
107		301
108		293
109		279
110		276
111		284
112		271
113		285
114		305
115		297
116		288
117		288
118		298
119		300
120		312
121		307
122		296
123		263
124		261
125		246
126		241
127		273
128		250
129		240
130		231
131		247
132		216
133		208
134		242
135		235
136		224
137		239
138		233
139		210
140		222
141		204
142		198
143		199
144		211
145		195
146		188
147		209
148		184
149		221
150		192
151		193
152		174
153		179
154		197
155		180
156		205
157		189
158		195
159		158
160		200
161		175
162		207
163		166
164		177
165		179
166		177
167		166
168		165
169		176
170		157
171		181
172		170
173		149
174		170
175		155
176		148
177		153
178		140
179		126
180		119
181		107
182		111
183		120
184		107
185		108
186		122
187		109
188		92
189		98
190		94
191		79
192		77
193		84
194		71
195		84
196		86
197		82
198		93
199		76
200		71
201		73
202		81
203		83
204		73
205		64
206		79
207		90
208		56
209		73
210		62
211		57
212		60
213		59
214		59
215		64
216		65
217		68
218		53
219		59
220		58
221		59
222		48
223		56
224		67
225		51
226		60
227		59
228		69
229		55
230		54
231		58
232		48
233		40
234		44
235		64
236		54
237		49
238		51
239		58
240		57
241		64
242		52
243		56
244		39
245		49
246		59
247		50
248		47
249		57
250		56
251		62
252		67
253		60
254		63
255		74
256		102
257		103
258		106
259		136
260		157
261		200
262		225
263		213
264		255
265		311
266		308
267		338
268		409
269		454
270		470
271		469
272		557
273		579
274		658
275		650
276		684
277		688
278		731
279		687
280		717
281		673
282		697
283		651
284		643
285		598
286		568
287		588
288		463
289		477
290		393
291		365
292		339
293		292
294		234
295		242
296		196
297		169
298		134
299		133
300		86
301		93
302		70
303		75
304		49
305		39
306		35
307		39
308		30
309		31
310		30
311		30
312		25
313		34
314		23
315		25
316		26
317		26
318		21
319		30
320		17
321		24
322		16
323		24
324		34
325		25
326		28
327		29
328		30
329		31
330		22
331		27
332		22
333		32
334		27
335		21
336		38
337		28
338		23
339		23
340		23
341		18
342		20
343		15
344		23
345		30
346		21
347		23
348		21
349		33
350		32
351		25
352		19
353		27
354		25
355		18
356		26
357		23
358		31
359		21
360		18
361		26
362		20
363		32
364		26
365		27
366		27
367		28
368		33
369		24
370		23
371		18
372		28
373		35
374		32
375		26
376		20
377		23
378		24
379		23
380		27
381		21
382		17
383		27
384		24
385		25
386		30
387		22
388		27
389		27
390		21
391		22
392		27
393		22
394		18
395		16
396		24
397		20
398		19
399		21
400		20
401		25
402		28
403		18
404		24
405		14
406		14
407		20
408		25
409		24
410		22
411		27
412		36
413		22
414		26
415		19
416		22
417		32
418		21
419		26
420		27
421		24
422		29
423		29
424		30
425		24
426		15
427		26
428		16
429		23
430		26
431		23
432		23
433		22
434		36
435		27
436		21
437		26
438		29
439		25
440		24
441		27
442		28
443		12
444		13
445		18
446		22
447		26
448		22
449		21
450		19
451		25
452		22
453		26
454		27
455		19
456		15
457		26
458		21
459		36
460		24
461		19
