Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.84
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 02:52:19
End Time:	April 15, 2020, 02:57:20
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2923	1661	34	721
2	250	313	19803	16822	22	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		1
14		1
15		2
16		4
17		14
18		161
19		171
20		217
21		202
22		204
23		208
24		208
25		204
26		228
27		227
28		247
29		237
30		250
31		263
32		300
33		255
34		274
35		293
36		290
37		297
38		304
39		298
40		312
41		317
42		369
43		307
44		322
45		297
46		284
47		306
48		295
49		300
50		307
51		307
52		315
53		310
54		327
55		302
56		345
57		341
58		315
59		288
60		341
61		315
62		323
63		316
64		305
65		353
66		322
67		324
68		298
69		302
70		306
71		346
72		319
73		313
74		318
75		337
76		320
77		314
78		326
79		290
80		308
81		332
82		323
83		293
84		324
85		352
86		369
87		332
88		377
89		353
90		385
91		382
92		393
93		391
94		350
95		405
96		344
97		361
98		381
99		363
100		357
101		360
102		339
103		343
104		304
105		302
106		312
107		289
108		311
109		302
110		318
111		284
112		275
113		289
114		314
115		303
116		263
117		316
118		320
119		282
120		285
121		307
122		275
123		281
124		254
125		270
126		250
127		288
128		257
129		222
130		230
131		234
132		242
133		242
134		255
135		262
136		229
137		223
138		221
139		216
140		208
141		229
142		193
143		215
144		194
145		209
146		223
147		191
148		212
149		196
150		185
151		184
152		189
153		194
154		178
155		200
156		204
157		180
158		177
159		182
160		193
161		184
162		167
163		199
164		173
165		194
166		148
167		184
168		166
169		160
170		172
171		171
172		173
173		157
174		165
175		158
176		168
177		150
178		136
179		135
180		140
181		127
182		106
183		115
184		129
185		114
186		101
187		103
188		105
189		109
190		93
191		96
192		102
193		99
194		106
195		94
196		86
197		101
198		77
199		75
200		81
201		80
202		66
203		61
204		68
205		63
206		70
207		66
208		62
209		50
210		64
211		61
212		77
213		63
214		56
215		68
216		57
217		53
218		62
219		58
220		61
221		53
222		53
223		48
224		57
225		59
226		59
227		59
228		51
229		63
230		54
231		49
232		75
233		43
234		47
235		54
236		53
237		62
238		56
239		45
240		43
241		51
242		49
243		64
244		46
245		62
246		46
247		72
248		51
249		65
250		58
251		74
252		64
253		74
254		75
255		85
256		90
257		113
258		141
259		164
260		153
261		210
262		230
263		254
264		266
265		304
266		339
267		385
268		410
269		488
270		556
271		560
272		612
273		629
274		688
275		748
276		768
277		740
278		738
279		782
280		795
281		739
282		698
283		662
284		622
285		613
286		596
287		483
288		460
289		418
290		375
291		365
292		281
293		270
294		243
295		186
296		160
297		160
298		152
299		97
300		93
301		86
302		64
303		57
304		48
305		31
306		42
307		38
308		33
309		25
310		21
311		31
312		38
313		23
314		27
315		17
316		33
317		33
318		27
319		24
320		17
321		29
322		20
323		29
324		20
325		30
326		28
327		28
328		26
329		38
330		15
331		22
332		22
333		30
334		27
335		22
336		17
337		30
338		25
339		20
340		35
341		18
342		25
343		30
344		16
345		29
346		21
347		30
348		29
349		32
350		36
351		30
352		23
353		32
354		21
355		20
356		32
357		34
358		15
359		22
360		33
361		24
362		23
363		27
364		29
365		36
366		36
367		26
368		26
369		36
370		28
371		21
372		21
373		25
374		22
375		19
376		30
377		25
378		21
379		28
380		23
381		25
382		22
383		25
384		21
385		26
386		28
387		21
388		28
389		20
390		25
391		24
392		22
393		21
394		19
395		21
396		20
397		26
398		22
399		28
400		27
401		17
402		23
403		28
404		22
405		23
406		35
407		22
408		20
409		30
410		37
411		27
412		28
413		14
414		29
415		16
416		26
417		20
418		23
419		16
420		19
421		22
422		28
423		21
424		25
425		26
426		30
427		24
428		30
429		25
430		15
431		11
432		20
433		26
434		25
435		23
436		24
437		23
438		22
439		16
440		22
441		25
442		23
443		20
444		28
445		24
446		35
447		20
448		25
449		15
450		17
451		18
452		30
453		28
454		19
455		26
456		22
457		32
458		29
459		36
460		24
461		15
