Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.23
Elapsed Live Time:	300.0
Start Time:	April 21, 2020, 11:30:11
End Time:	April 21, 2020, 11:35:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	1716	597	20	680
2	43	82	954	314	10	61
3	156	187	2204	363	11	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		1
6		0
7		0
8		2
9		10
10		13
11		11
12		17
13		13
14		9
15		13
16		12
17		12
18		7
19		9
20		9
21		13
22		5
23		13
24		10
25		13
26		9
27		10
28		10
29		12
30		9
31		10
32		11
33		14
34		8
35		16
36		11
37		9
38		7
39		10
40		10
41		15
42		21
43		11
44		16
45		14
46		18
47		22
48		22
49		15
50		20
51		37
52		25
53		23
54		38
55		36
56		25
57		32
58		34
59		29
60		37
61		38
62		36
63		31
64		31
65		32
66		21
67		19
68		28
69		22
70		21
71		19
72		22
73		16
74		19
75		14
76		21
77		20
78		20
79		17
80		21
81		14
82		18
83		17
84		14
85		23
86		21
87		26
88		11
89		23
90		28
91		18
92		27
93		15
94		22
95		17
96		21
97		25
98		28
99		25
100		18
101		29
102		29
103		34
104		32
105		31
106		21
107		27
108		31
109		33
110		36
111		28
112		33
113		30
114		26
115		28
116		33
117		38
118		38
119		30
120		35
121		34
122		40
123		57
124		29
125		29
126		40
127		54
128		49
129		42
130		32
131		45
132		43
133		37
134		46
135		41
136		51
137		48
138		42
139		48
140		34
141		43
142		37
143		45
144		41
145		35
146		46
147		55
148		47
149		49
150		45
151		56
152		65
153		51
154		60
155		72
156		73
157		70
158		61
159		87
160		78
161		76
162		81
163		69
164		77
165		86
166		75
167		75
168		85
169		71
170		68
171		68
172		84
173		79
174		64
175		76
176		69
177		58
178		78
179		61
180		77
181		62
182		53
183		64
184		35
185		56
186		48
187		40
188		48
189		42
190		41
191		48
192		42
193		42
194		30
195		32
196		40
197		32
198		34
199		30
200		37
201		34
202		40
203		50
204		41
205		42
206		43
207		40
208		53
209		48
210		49
211		46
212		47
213		45
214		49
215		52
216		41
217		41
218		49
219		38
220		50
221		46
222		42
223		45
224		34
225		22
226		38
227		34
228		39
229		42
230		34
231		32
232		43
233		50
234		44
235		45
236		36
237		42
238		46
239		37
240		38
241		45
242		56
243		38
244		48
245		49
246		27
247		37
248		27
249		39
250		44
251		30
252		50
253		40
254		33
255		30
256		33
257		39
258		34
259		41
260		41
261		29
262		49
263		37
264		41
265		47
266		30
267		35
268		35
269		42
270		39
271		38
272		31
273		35
274		52
275		26
276		27
277		42
278		36
279		39
280		30
281		41
282		51
283		31
284		42
285		49
286		37
287		44
288		37
289		48
290		39
291		41
292		41
293		29
294		31
295		38
296		39
297		34
298		38
299		45
300		35
301		32
302		31
303		26
304		36
305		40
306		37
307		35
308		34
309		30
310		40
311		40
312		38
313		41
314		37
315		46
316		33
317		32
318		42
319		25
320		43
321		45
322		42
323		40
324		33
325		33
326		32
327		33
328		29
329		24
330		31
331		27
332		33
333		30
334		27
335		40
336		23
337		20
338		32
339		33
340		27
341		24
342		31
343		24
344		23
345		25
346		21
347		30
348		21
349		27
350		29
351		30
352		21
353		25
354		31
355		25
356		22
357		32
358		24
359		25
360		36
361		31
362		17
363		23
364		16
365		30
366		24
367		26
368		29
369		17
370		19
371		24
372		15
373		26
374		17
375		15
376		15
377		16
378		16
379		20
380		24
381		18
382		18
383		23
384		19
385		15
386		16
387		24
388		22
389		25
390		19
391		14
392		22
393		15
394		19
395		15
396		23
397		22
398		20
399		29
400		17
401		24
402		20
403		16
404		24
405		23
406		17
407		13
408		13
409		23
410		18
411		21
412		17
413		23
414		17
415		18
416		13
417		11
418		23
419		15
420		12
421		13
422		18
423		18
424		15
425		22
426		13
427		21
428		8
429		16
430		8
431		12
432		18
433		15
434		14
435		20
436		18
437		16
438		23
439		19
440		11
441		16
442		10
443		14
444		18
445		16
446		14
447		19
448		20
449		21
450		16
451		17
452		12
453		20
454		12
455		18
456		19
457		19
458		11
