Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.81
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 01:48:42
End Time:	April 15, 2020, 01:53:43
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	2741	1565	37	721
2	250	313	18645	16017	23	278

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		3
16		3
17		8
18		142
19		156
20		158
21		186
22		181
23		229
24		257
25		222
26		213
27		201
28		232
29		228
30		257
31		233
32		254
33		278
34		259
35		304
36		294
37		243
38		259
39		300
40		311
41		287
42		306
43		309
44		327
45		291
46		295
47		290
48		294
49		346
50		316
51		294
52		332
53		338
54		276
55		321
56		282
57		299
58		309
59		322
60		324
61		332
62		317
63		333
64		287
65		316
66		280
67		331
68		297
69		279
70		312
71		278
72		311
73		286
74		306
75		291
76		288
77		310
78		283
79		312
80		301
81		299
82		326
83		313
84		284
85		314
86		323
87		347
88		344
89		340
90		337
91		372
92		406
93		389
94		367
95		377
96		368
97		403
98		375
99		340
100		351
101		323
102		331
103		336
104		310
105		313
106		268
107		287
108		295
109		291
110		280
111		290
112		288
113		266
114		295
115		309
116		297
117		286
118		270
119		285
120		271
121		279
122		274
123		250
124		285
125		262
126		243
127		259
128		226
129		232
130		224
131		230
132		257
133		237
134		241
135		236
136		211
137		221
138		209
139		192
140		213
141		189
142		187
143		177
144		181
145		195
146		198
147		205
148		181
149		185
150		179
151		189
152		173
153		202
154		189
155		175
156		168
157		182
158		178
159		179
160		174
161		169
162		161
163		162
164		191
165		176
166		145
167		175
168		136
169		146
170		170
171		183
172		156
173		133
174		165
175		149
176		155
177		126
178		137
179		125
180		113
181		104
182		127
183		128
184		112
185		120
186		99
187		87
188		101
189		97
190		94
191		94
192		86
193		96
194		95
195		93
196		78
197		95
198		72
199		86
200		85
201		67
202		69
203		71
204		85
205		60
206		81
207		56
208		62
209		61
210		51
211		66
212		55
213		50
214		55
215		53
216		49
217		54
218		70
219		63
220		59
221		46
222		50
223		60
224		53
225		59
226		56
227		52
228		50
229		58
230		65
231		57
232		37
233		51
234		55
235		54
236		68
237		46
238		58
239		53
240		56
241		45
242		49
243		55
244		61
245		34
246		58
247		40
248		41
249		63
250		51
251		63
252		68
253		70
254		79
255		89
256		100
257		120
258		122
259		141
260		158
261		193
262		218
263		236
264		283
265		300
266		359
267		381
268		431
269		518
270		489
271		551
272		613
273		627
274		650
275		676
276		689
277		700
278		652
279		702
280		728
281		682
282		659
283		638
284		614
285		543
286		508
287		497
288		420
289		393
290		333
291		333
292		237
293		243
294		205
295		153
296		160
297		152
298		109
299		111
300		73
301		76
302		68
303		51
304		40
305		49
306		48
307		30
308		30
309		32
310		29
311		31
312		19
313		22
314		31
315		25
316		26
317		28
318		28
319		20
320		22
321		24
322		21
323		27
324		25
325		31
326		19
327		21
328		21
329		23
330		30
331		24
332		31
333		22
334		30
335		33
336		27
337		26
338		29
339		19
340		18
341		17
342		21
343		28
344		21
345		19
346		20
347		27
348		20
349		29
350		22
351		21
352		29
353		27
354		23
355		25
356		23
357		19
358		29
359		28
360		32
361		20
362		29
363		27
364		42
365		31
366		33
367		29
368		16
369		21
370		24
371		29
372		26
373		23
374		26
375		17
376		22
377		24
378		27
379		21
380		19
381		25
382		23
383		30
384		15
385		19
386		24
387		21
388		19
389		15
390		30
391		18
392		21
393		24
394		18
395		23
396		17
397		19
398		19
399		25
400		26
401		17
402		14
403		25
404		28
405		15
406		23
407		29
408		27
409		18
410		21
411		21
412		27
413		27
414		20
415		22
416		24
417		27
418		18
419		21
420		20
421		29
422		18
423		22
424		19
425		12
426		32
427		28
428		26
429		16
430		24
431		28
432		33
433		26
434		21
435		29
436		15
437		21
438		27
439		20
440		20
441		19
442		16
443		29
444		30
445		20
446		20
447		26
448		31
449		24
450		21
451		18
452		25
453		24
454		32
455		29
456		29
457		32
458		20
459		19
460		27
461		22
