Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.25
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	1000.83
Elapsed Live Time:	1000.0
Start Time:	April 21, 2020, 12:56:39
End Time:	April 21, 2020, 01:13:20
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	642	727	5866	2640	48	679
2	43	82	5037	2676	16	60
3	156	187	7510	1557	13	170

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		1
5		3
6		0
7		4
8		17
9		34
10		27
11		32
12		49
13		38
14		47
15		47
16		39
17		34
18		58
19		40
20		25
21		37
22		34
23		30
24		34
25		37
26		39
27		33
28		50
29		37
30		53
31		31
32		37
33		44
34		46
35		41
36		46
37		39
38		40
39		49
40		56
41		47
42		51
43		57
44		63
45		80
46		71
47		97
48		101
49		109
50		134
51		143
52		168
53		190
54		199
55		188
56		241
57		217
58		220
59		217
60		203
61		206
62		198
63		175
64		178
65		166
66		131
67		126
68		132
69		99
70		105
71		66
72		105
73		81
74		67
75		78
76		68
77		66
78		45
79		67
80		51
81		67
82		62
83		58
84		64
85		52
86		56
87		54
88		73
89		67
90		60
91		60
92		93
93		90
94		72
95		70
96		81
97		83
98		88
99		97
100		92
101		91
102		104
103		89
104		98
105		96
106		110
107		107
108		104
109		110
110		115
111		98
112		95
113		120
114		130
115		114
116		131
117		138
118		119
119		131
120		141
121		139
122		144
123		152
124		145
125		165
126		159
127		167
128		166
129		170
130		179
131		194
132		203
133		178
134		183
135		167
136		182
137		199
138		183
139		147
140		187
141		182
142		181
143		162
144		191
145		155
146		179
147		185
148		182
149		174
150		176
151		180
152		206
153		201
154		185
155		238
156		205
157		219
158		201
159		225
160		228
161		248
162		260
163		289
164		266
165		269
166		296
167		321
168		287
169		284
170		292
171		269
172		275
173		266
174		220
175		277
176		245
177		231
178		202
179		214
180		217
181		181
182		188
183		181
184		177
185		156
186		175
187		146
188		139
189		175
190		162
191		146
192		145
193		156
194		148
195		166
196		156
197		147
198		168
199		152
200		157
201		153
202		152
203		143
204		145
205		126
206		152
207		151
208		139
209		155
210		148
211		154
212		132
213		139
214		145
215		153
216		174
217		152
218		143
219		143
220		140
221		135
222		136
223		142
224		146
225		149
226		127
227		142
228		139
229		116
230		137
231		127
232		156
233		125
234		150
235		133
236		148
237		121
238		137
239		130
240		126
241		171
242		128
243		126
244		130
245		145
246		141
247		139
248		125
249		128
250		125
251		142
252		131
253		123
254		125
255		158
256		141
257		135
258		125
259		130
260		135
261		150
262		147
263		133
264		131
265		138
266		133
267		135
268		137
269		134
270		126
271		146
272		131
273		141
274		137
275		158
276		144
277		140
278		148
279		140
280		123
281		144
282		138
283		143
284		134
285		128
286		143
287		150
288		160
289		123
290		148
291		130
292		142
293		131
294		156
295		126
296		164
297		140
298		131
299		143
300		145
301		123
302		137
303		133
304		134
305		145
306		139
307		128
308		141
309		145
310		149
311		130
312		117
313		134
314		142
315		123
316		136
317		123
318		122
319		123
320		143
321		120
322		138
323		110
324		116
325		123
326		122
327		103
328		106
329		111
330		116
331		106
332		102
333		109
334		111
335		99
336		94
337		98
338		87
339		109
340		86
341		80
342		97
343		103
344		92
345		94
346		89
347		109
348		105
349		87
350		76
351		93
352		86
353		83
354		80
355		94
356		70
357		91
358		64
359		101
360		90
361		98
362		71
363		72
364		85
365		80
366		80
367		75
368		71
369		70
370		68
371		87
372		65
373		75
374		68
375		66
376		75
377		81
378		81
379		56
380		64
381		71
382		64
383		64
384		73
385		65
386		75
387		71
388		67
389		77
390		82
391		79
392		62
393		72
394		51
395		64
396		58
397		59
398		68
399		66
400		61
401		64
402		69
403		77
404		66
405		65
406		66
407		59
408		60
409		55
410		80
411		56
412		69
413		55
414		60
415		47
416		57
417		63
418		60
419		63
420		52
421		52
422		61
423		55
424		63
425		53
426		53
427		60
428		69
429		68
430		54
431		59
432		56
433		63
434		71
435		65
436		63
437		62
438		54
439		54
440		44
441		57
442		63
443		56
444		46
445		54
446		55
447		58
448		55
449		51
450		58
451		52
452		57
453		59
454		51
455		58
456		45
457		51
