Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	2.20
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	300.8
Elapsed Live Time:	300.0
Start Time:	April 15, 2020, 11:07:43
End Time:	April 15, 2020, 11:12:44
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	694	780	3093	2309	35	729
2	250	313	18511	16046	25	280

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		5
17		16
18		139
19		158
20		181
21		179
22		200
23		211
24		231
25		200
26		202
27		223
28		231
29		230
30		232
31		263
32		243
33		276
34		264
35		266
36		248
37		260
38		283
39		279
40		288
41		262
42		312
43		308
44		284
45		307
46		289
47		300
48		285
49		323
50		297
51		286
52		314
53		306
54		303
55		304
56		294
57		301
58		305
59		312
60		313
61		309
62		306
63		364
64		332
65		354
66		302
67		319
68		327
69		272
70		299
71		290
72		299
73		311
74		328
75		296
76		275
77		305
78		308
79		328
80		317
81		293
82		331
83		343
84		367
85		323
86		317
87		290
88		334
89		303
90		350
91		339
92		375
93		386
94		376
95		375
96		369
97		384
98		376
99		360
100		344
101		320
102		336
103		311
104		322
105		307
106		317
107		312
108		312
109		297
110		313
111		269
112		256
113		294
114		295
115		275
116		302
117		295
118		281
119		300
120		276
121		294
122		286
123		262
124		302
125		259
126		277
127		241
128		231
129		227
130		250
131		251
132		247
133		255
134		223
135		196
136		239
137		224
138		193
139		199
140		193
141		210
142		200
143		205
144		203
145		216
146		206
147		224
148		176
149		182
150		203
151		203
152		184
153		190
154		188
155		174
156		193
157		207
158		178
159		177
160		177
161		189
162		188
163		200
164		182
165		168
166		167
167		168
168		176
169		165
170		140
171		184
172		169
173		151
174		169
175		163
176		149
177		152
178		152
179		142
180		138
181		134
182		124
183		122
184		130
185		110
186		109
187		113
188		101
189		101
190		81
191		101
192		84
193		101
194		82
195		93
196		87
197		95
198		80
199		75
200		94
201		77
202		69
203		66
204		60
205		74
206		65
207		70
208		61
209		61
210		62
211		66
212		62
213		58
214		66
215		63
216		51
217		61
218		69
219		68
220		66
221		60
222		69
223		67
224		50
225		58
226		63
227		60
228		58
229		71
230		53
231		53
232		56
233		55
234		56
235		50
236		48
237		49
238		55
239		59
240		59
241		51
242		51
243		61
244		47
245		48
246		58
247		58
248		53
249		53
250		54
251		49
252		71
253		59
254		60
255		76
256		70
257		83
258		96
259		83
260		130
261		146
262		148
263		167
264		205
265		213
266		227
267		290
268		312
269		369
270		389
271		448
272		448
273		540
274		552
275		578
276		637
277		623
278		659
279		704
280		674
281		635
282		699
283		665
284		639
285		640
286		647
287		554
288		534
289		496
290		439
291		447
292		376
293		340
294		334
295		272
296		225
297		213
298		180
299		148
300		142
301		117
302		95
303		86
304		63
305		60
306		56
307		56
308		39
309		42
310		29
311		33
312		27
313		23
314		28
315		24
316		34
317		25
318		20
319		27
320		24
321		29
322		22
323		28
324		25
325		21
326		23
327		27
328		27
329		22
330		19
331		25
332		27
333		19
334		22
335		24
336		23
337		20
338		21
339		21
340		24
341		31
342		17
343		19
344		22
345		24
346		19
347		24
348		34
349		22
350		21
351		22
352		20
353		32
354		29
355		28
356		25
357		28
358		29
359		21
360		24
361		26
362		23
363		22
364		24
365		21
366		30
367		25
368		25
369		29
370		26
371		15
372		15
373		28
374		20
375		22
376		18
377		26
378		22
379		27
380		22
381		19
382		23
383		21
384		20
385		33
386		20
387		19
388		18
389		16
390		18
391		26
392		34
393		23
394		23
395		34
396		22
397		23
398		19
399		28
400		16
401		24
402		22
403		24
404		18
405		31
406		16
407		25
408		27
409		28
410		25
411		11
412		19
413		26
414		29
415		22
416		17
417		22
418		25
419		19
420		22
421		30
422		22
423		20
424		26
425		24
426		22
427		26
428		22
429		15
430		18
431		23
432		27
433		25
434		21
435		29
436		27
437		32
438		30
439		23
440		20
441		35
442		15
443		25
444		24
445		19
446		20
447		20
448		17
449		25
450		20
451		26
452		17
453		16
454		23
455		24
456		18
457		23
458		21
459		22
460		13
461		27
